autor,titlu,strofa,text
Tudor Arghezi,Tîrziu de toamnă,2,"Căci prin mijloc, bolnav de mii de ani,
Întunecat în adîncimi un lac e-ntins
Și sîngele, din vii și din castani,
Pe fața ruginie a undelor s-a prins."
Tudor Arghezi,Tîrziu de toamnă,3,"Tristețea mea străvede printre arbori zarea,
Ca-ntr-un tablou în care nu-nțelegi:
Boschet sau așteptare oprește-n fund cărarea ?
Și liniștea-i ecoul buchetelor pribegi."
Tudor Arghezi,Tîrziu de toamnă,4,"Spital de întristare, de căință,
În care-ți plîngi iubirea nentîmplată
Și-ți amintești cu dor, cu-o suferință,
Făptură nentîlnită niciodată."
Tudor Arghezi,Tîrziu de toamnă,5,"Molifti, cîțiva, s-au întîlnit departe,
Pe cînd murmurul parcului se roagă ...
Se-nchide înserarea ca o carte
Și sufletul în foi, ca o zăloagă."
Tudor Arghezi,Toamna,1,"Străbatem iarăș parcul, la pas, ca mai nainte.
Cărările-nvelite-s cu palide-oseminte.
Aceeaș bancă-n frunze ne-așteaptă la fântâni.
Doi îngeri duc beteala fântânilor pe mâini."
Tudor Arghezi,Toamna,2,"Ne-am așezat alături și brațu-i m-a cuprins.
Un luminiș în mine părea că s-ar fi stins.
Mă-ndrept încet spre mine și sufletul mi-l caut
Ca orbul, ca să cânte, sparturile pe flaut."
Tudor Arghezi,Toamna,3,"Vreau să-mi ridic privirea și vreau să-i mângâi ochii...
Privirea întârzie pe panglicile rochii.
Vreau degetul ușure să-l iau, să i-l dezmierd...
Orice vroiesc rămâne indeplinit pe sfert."
Tudor Arghezi,Toamna,4,"Dar ce nu pot pricepe ea pricepu, de plânge?
Apusul iși întoarce cirezile prin sânge.
O! mă ridic, pe suflet s-o strâng și s-o sărut --
Dar brațele, din umeri, le simt că mi-au căzut."
Tudor Arghezi,Toamna,5,"Și de-am venit ca-n timpuri, a fost ca, inc-o dată
S-aplec la sărutare o frunte vinovată
Să-nvingem iarăș vremea dintr-o-ntărire nouă
Și să-nviem adâncul izvoarelor de rouă."
Tudor Arghezi,Toamna,6,"Și cum scoboară noaptea, al'dată așteptată,
Îmi pare veche luna -- și steaua ce se-arată,
Ca un parete de-arme, cu care-aș fi vânat.
Și fără glas, cu luna, și noi ne-am ridicat."
Tudor Arghezi,Toamnă de suflet,1,"Zilele albe, iată, au început să plece,
Ca niște bărci tăcute, pornind fără lopeți.
În țărm se face seară, și steaua-n cerul rece
Păzește cripta nopții cu candeli și peceți."
Tudor Arghezi,Toamnă de suflet,2,"În șirul vieții noastre întreg, se face seară,
O seară fără sunet, nici vînt, nici amintiri.
Ieri a plecat o barcă, azi alte bărci plecară,
Convoi de goluri strîmpte pe undele subțiri."
Tudor Arghezi,Toamnă de suflet,3,"De-ar răsuna în lume măcar un glas de goarnă !
De s-ar clăti pe lume un singur larg talaz !
Nu. Nemișcată-n margini, lumina se răstoarnă
Și, ca să cînte, streaja de sus și-a luat răgaz."
Tudor Arghezi,Toamnă de suflet,4,"De-aș fi un ștei de peșteri, cioplit cu dalta-n lung,
Aș sta s-aștept cu tihnă, culcat pe-o muche dreaptă,
Cele din urmă mute vecii să le ajung,
Cu templul în spinare, cărui slujesc de treaptă."
Tudor Arghezi,Transfigurare,1,"Cu toate că i-am spus că nu vreau
Mi-a dat noaptea-n somn să beau
Întuneric, și am băut urna întreagă.
Ce-o fi să fie, să se aleagă.
Puteam să știu că-n zeama ei suavă
Albastra alburie era otravă?
M-am îmbătat? Am murit?
Lăsați-mă să dorm... M-am copilărit...
Cine mai bate, nu sunt acasă,
Cine întreabă, lasă...
Cui mai pot să-i ies în drum
Cu sufletul meu de acum?"
Tudor Arghezi,Trebuie,1,"Realizează-te deplin.
Posteritatea-i buna amintire
Ce-o lași în lume după tine.
E-o nouă viețuire și-o reîntinerire.
Fă, omule, în viață numai bine.
Și semenului, dacă-ți cată rău,
Dă-i binele în schimb și bunul gîndul tău."
Tudor Arghezi,Versuri descălțate,1,"Ce stai, omule, în ruinele acestea singuratice și plîngi ?
Plîng berzele zilelor ce trec cu-o aripă neagră, cu-o aripă albă,
Plîng zilele care trec moarte,
Plîng copiii fără părinți,
Plîng ființele flămînde în pădurile nopții, fiarele, șerpii, vietățile
crude și blînde."
Tudor Arghezi,Versuri descălțate,2,"Plîng femeile înșelate, plîng bărbații  mințiți,
Plîng oamenii supuși,
Plîng oamenii fără speranțe,
Plîng păsările și vitele ucise ca să fie mîncate,
Și-mi plîng toate multele subtimpuri pierdute,
Îmi plîng păcatele. Plîng că timpurile nu se mai întorc.
Plîng că omul se duce și se întoarce uitîndu-se numai în pămînt,
Ca și cum își caută mormîntul.
Mă plîng pe mine cel cîntat de tine."
Tudor Arghezi,Viii și morții,1,"O regulă te-ndeamnă să nu scrii
Decît de bine despre vii,
Că lucrurile judecate
Trec pentru tine-ntre păcate.
Porunca e să rabzi din greu,
Că judecata-i a lui Dumnezeu."
Tudor Arghezi,Viii și morții,2,"Tot regula te-ndeamnă să te porți
Sfiios, cuviincios și cu cei morți.
C-au apăsat, c-au prigonit
Stăpînii timpului, trăit
În plînsete și suferință,
Tu întărește-te-n credință
Și rabdă aprig, semenule meu,
Că-i pedepsește bunul Dumnezeu ..."
Tudor Arghezi,Viii și morții,3,"De altfel dogma-nvață pe mișei
Că orice stăpînire-i de la El,
Că focul, sîngle și fierul
I le-a trimis spre pocăință cerul,
În numele săracului Hristos,
Și că s-a-nvrednicit de ele cu prisos.
Îngenuncheat, bolnav și mut,
E singurul tău merit cunoscut,
Și pocăința ta îndătinată
E singura și marea ta răsplată."
Tudor Arghezi,Viii și morții,4,"Deci morți și vii s-au înțeles
Să ocolească orișice proces,
Și unii pe ceilalți îi spală
Cu un principiu mistic de morală,
Și adevărul, astfel, îl înșeală,
Ca nu cumva să iasă la iveală.
Minciuna și fățărnicia
Și-asigură atotputernicia."
Tudor Arghezi,Vînt străin,1,"Vîntul nostru mic mă cruță,
Merge-ncet după căruță,
Mînă boii grei la pas
Și dejugă la popas.
Suflă-n foc și în ceaun,
E copilul nostru bun."
Tudor Arghezi,Vînt străin,2,"Vîntul cel adevărat
E străin și-nvierșunat.
Ca o bucată de apă,
N-are loc în ce să-ncapă,
Nici pe piscuri, nici în groapă,
N-are de ajuns pămînt,
Cîmpul meu îi este strîmt."
Tudor Arghezi,Vînt străin,3,"Pustnic și întărîtat,
Plugul și l-a-ngenuncheat.
Rupe, scurmă și sfărîmă,
Umple cerul de țărînă."
Tudor Arghezi,Vînt străin,4,"Își mînă cu miile,
Negre, hergheliile,
Răscolește mările,
Le varsă căldările ...
Ia-n vîrteje turmele
Și le pierde urmele,
În spinare, să răstoarne."
Tudor Arghezi,Vînt străin,5,"Taurii izbiți, în coarne,
Pune zările pe fugă,
Prinde munții și-i înjugă,
Cu pădurile gălbui
Alergînd în hora lui,
Năvală de ropote,
Gloate-adînci de clopote."
Tudor Arghezi,Voci,1,"Tot sufletu-i un clopot mișcat în vânt pe toarte.
L-auzi printre utrenii sunând în ceasul vieții,
I-asculți bătaia moale, a unuia, departe
Și depărtat în brumă și noaptea cu drumeții."
Tudor Arghezi,Voci,2,"Îl știi șoptind în zarea durerilor trecute
Și, drept ecou, răspunde o șoaptă de regret,
Și suferința veche pe cea de-acuma se-ascute
Și simți cum vine zilnic ecoul mai încet."
Tudor Arghezi,Voci,3,"Ți-ai rechemat grădina din timpuri, deșteptată :
Duminici în câmpie, zorele pe zăbrele,
Cămeșile sumese și umbra lor curată,
Și-un zmalț în geamul casei, din liniștea din stele."
Tudor Arghezi,Voci,4,"Sunați în amintire, voi suflete, pe rând,
Câte-ați trecut prin mine și câte-ați mai rămas,
Câte v-ați stins de-a pururi și cărora un gând
Sau licăr de lumină vă ține loc de glas."
Tudor Arghezi,Voci,5,"Când sufletele toate de tot vor fi tăcut
Va mai rămâne, poate, un clopot viu la poartă.
Cine-o veni atuncea din vechiul tău trecut
Să sune-n întuneric și-n timp cu mâna moartă?"
George Bacovia,Scântei galbene,1,"O femeie în doliu pe stradă,
O frunză galbenă tremura după ea-
Luat de-a orașului sfadă,
Uitasem că toamna venea."
George Bacovia,Scântei galbene,2,"Era mai demult o stradă,
O școală și bruma cădea
Prin săli, ca nimeni să-l vadă,
Un elev singuratic pălea."
George Bacovia,Scântei galbene,3,"Un om în amurg, pe-o stradă...
Pe foi nu mai știu cum trecea
Sub tropot, ș-a lumii grămadă...
- Uitasem că toamna venea."
George Bacovia,Singur,1,"Odaia mea mă înspăimântă
Cu brâie negre zugrăvită-
Prin noapte, toamna despletită
În mii de fluiere cântă."
George Bacovia,Singur,2,"- Odaie, plină de mistere,
În pacea ta e nebunie;
Dorm umbre negre prin unghere,
Pe masă arde o făclie."
George Bacovia,Singur,3,"- Odaie, plină de ecouri,
Când plânsu-ncepe să mă prindă,
Stau triste negrele tablouri-
Făclia tremură-n oglindă."
George Bacovia,Singur,4,"Odaia mea mă înspăimântă...
Aici n-ar sta nici o iubită,
Prin noapte, toamna despletită
În mii de fluiere cântă."
George Bacovia,Amurg,1,"Crai-nou verde-pal și eu singur
Prin crengile cu sunet de schelet, -
Învinețit ca un cadavru...
- Vino-n zăvoiul violet."
George Bacovia,Amurg,2,"Or, nu! S-aprind luminile-n oraș...
Sunt alții și un alt poet-
E mult de când dormim în umbră,
În cimitirul violet..."
George Bacovia,Miezul nopții,1,"Frunzișul acuma pornit-a
O leneșă, jalnică horă;
Și plâng și cu plânsul în noapte
Răchita de-afară mi-l soră."
George Bacovia,Miezul nopții,2,"S-aproprie-ncet miezul nopții,
Și sună a frunzelor horă,
Eu trec din odaie-n odaie,
Când bate satanica oră."
George Bacovia,Vânt,1,"Toamna a țipat cu un trist accent,
Văzul cade neatent,
Vântul sună lemnăria,
Bate gol, în poloboace, butnăria.
Lângă ușă frunzele s-au strâns,
De departe vin ecouri vechi de plâns,
Brumă, toamnă literară,
Pe drum prăfăria se duce fugară.
Și-am stat singur supărat
În zăvoiul decadent,
Și prin crengile-ncâlcite mi-am notat
Versuri fără de talent."
George Bacovia,Ecou de serenadă,1,"Pansele negre, catifelate,
Pe marmura albă s-au vestejit,
Și-n tainice note s-au irosit
Parfume triste, îndoliate."
George Bacovia,Ecou de serenadă,2,"Eu singur, cu umbra, iar am venit,
O, statui triste și dărâmate,
Pansele negre, catifelate,
Vise, ah, vise, aici, au murit."
George Bacovia,Ecou de serenadă,3,"În haine negre, întunecate,
Eu plâng în parcul de mult părăsit...
Și-a mea serenadă s-a rătăcit,
În note grele și blestemate..."
George Bacovia,Noapte,1,"Se-ntind bulevarde-n noapte de vară,
Pe arbori electrică lumină-
La gară zvâcnește o mașină,
Și-n gol tresar signale de gară."
George Bacovia,Noapte,2,"Pe cer de safir, comori de avari...
Tăcerea în gol vibrează cu zvon
Orașul, cu-ncetul pare-un salon,
Acuma, în somn, tresar fete mari."
George Bacovia,Strigoii,1,"Cu roșii fanare, galbene, verzi
Trec noaptea strigoii prin lanuri de grâu
Și câinii spre lanuri în noapte tot bat
Strigoii la crâșmă în pod au intrat,
Și podul se vede bizar luminat
Cu roșii fanare, galbene, verzi."
George Bacovia,Strigoii,2,"Strigoii, din pod, își iau înapoi,
Lăsate din viață, demult, amanete...
Așa spune basmul ce azi l-am uitat
Că noaptea, la crâșmă, apar siluete
Cu roșii fanare, galbene, verzi."
George Bacovia,Strigoii,3,"Dar când despre ziuă cocoșu-a cântat,
Cad buzna din pod grămezi de strigoi
Și-n hău, peste lanuri, strigoii se pierd
Roșii, galbeni și verzi."
George Bacovia,Marș funebru,1,"Ningea bogat și trist ningea, era târziu
Când m-a oprit, în drum, la geam clavirul;
Și-am plâns la geam și m-a cuprins delirul-
Amar, prin noapte vântul fluiera pustiu."
George Bacovia,Marș funebru,2,"Un larg și gol salon vedeam prin draperii,
Iar la clavir o brună despletită
Cânta purtând o mantie cernită,
Și trist cânta, gemând, între făclii."
George Bacovia,Marș funebru,3,"Lugubrul marș al lui Chopin
Îl repeta cu nebunie...
Și-n geam suna funebra melodie,
Iar vântul fluiera ca țipătul din tren."
George Bacovia,Marș funebru,4,"Apoi, veni și-o blondă în salon...
Și-aproape goală prinse, adormită,
De pe clavir, o scripcă înnegrită-
Și urmări, pierdută, marșul monoton."
George Bacovia,Marș funebru,5,"Înaltă, despletită, albă ca de var,
Mi se părea Ofelia nebună...
Și lung gemea arcușu-acum pe strună
Îngrozitorul marș lugubru, funerar."
George Bacovia,Marș funebru,6,"Cântau amar, era delir,
Plângea clavirul trist și violina-
Făcliile își tremurau lumina,
Clavirul catafalc părea și nu clavir."
George Bacovia,Marș funebru,7,"Târziu, murea clavirul lung gemând,
Luptau făcliile în agonie...
Și-ncet se-ntinse o noapte de vecie,
Și-n urmă, greu, un corp am auzit căzând."
George Bacovia,Marș funebru,8,"Vai, de-atunci îmi pare lumea și mai tristă,
Viața-l melodie funerară...
Și nu mai uit nebuna lăutară-
Și transfigurata, trista claviristă."
George Bacovia,Balet,1,"Lunecau baletistele albe...
Degajări de puternice forme-
Albe, în fața lumii enorme,
Lunecau baletistele albe..."
George Bacovia,Balet,2,"Lunecau baletistele albe
Și lumea sufla împătimită-
Albe, râzând spre lumea prostită,
Lunecau baletistele albe."
George Bacovia,Balet,3,"Lunecau baletistele albe...
Tinic trezind complexul organic-
Albe, stârnind instinctul satanic,
Lunecau baletistele albe."
George Bacovia,Serenada muncitorului,1,"Eu sunt un monstru pentru voi,
Urzind un dor de vremuri noi,
Și-n lumea voastră-abia încap...
Dar am să dau curând la cap."
George Bacovia,Serenada muncitorului,2,"O, dormi adânc mereu așa,
În vise dulci, hidos burghez,
Oftând, palate de-ți lucrez,
Eu știu și bine-a dărâma."
George Bacovia,Serenada muncitorului,3,"În noaptea asta, iată, sună
O serenadă din topor
Amanților pierduți sub lună,
Poeți cu putredul amor."
George Bacovia,Serenada muncitorului,4,"O, dormi în noaptea infinită,
Burghez cu aer triumfal,
Dar preistoric animal
În rațiunea aurită."
George Bacovia,Serenada muncitorului,5,"Sub luna blondă nu se plânge,
Ci răzbunările se curmă,
Martirilor scăldați în sânge
Cânt serenada cea din urmă."
George Bacovia,Serenada muncitorului,6,"O, dormi... dar voi urca spre soare
În zbor sublim de-aeroplan...
Cu vise dulci, burghez tiran,
E aurora-ngrozitoare..."
George Bacovia,Pastel,1,"- Adio, pică frunza
Și-l galbenă ca tine, -
Rămâi și nu mai plânge,
Și uită-mă pe mine."
George Bacovia,Pastel,2,"Și s-a pornit iubita
Și s-a pierdut în zare-
Iar eu stau în golul toamnei
Chemam în aiurare..."
George Bacovia,Pastel,3,"- Mai stai de mă alintă
Cu mâna ta cea mică,
Și spune-mi de ce-l toamnă
Și frunza de ce pică..."
George Bacovia,Scântei galbene,4,"Vom spune că toamna a venit... foarte trist-
La o fereastră melancolică, mi s-a părut ceva,
Însă m-a trezit un glas pozitivist...
Vânt umed și frunza zboară, undeva."
George Bacovia,Scântei galbene,5,"Am ajuns, acum, pe un câmp cu ape...
În luncă, medita un poet cunoscut-
Părea că de oameni nu mai încape;
De-această-ntâmplare, atât de rău mi-a părut."
George Bacovia,Scântei galbene,6,"Eu nu mai știu nimic și m-am întors acasă.
Uitați-vă ce gol, ce ruină-n amurg-
Amurgul galben m-a-ngălbenit și m-apasă,
Ca geamuri galbene, cu lacrimi ce nu mai curg."
George Bacovia,Dormitând,1,"În pâcla nopților de iarnă, cu hornuri ce fumează
Când lămpile de stradă cu miile veghează,
În pâcla colorată mă duc abia simțit-
Mai mult ca orișicine, îmi pare c-am greșit.
Am fost atât de singur și singur am rămas,
În creierul meu plânge un nemilos taifas...
De sună-n ziduri ninse, vreo muzică de bal,
Mai stau și plânge-n mine un vals provincial."
George Bacovia,Dormitând,2,"De la fereastra ninsă, cu finele perdele,
Mă duc pe străzi de gheață cu spuza lor de stele;
Și-n mijlocul odăii, tot singur mă prezint:
- Valsa o blondă-n alb și cu pantofi de-argint...
Aprind, pe masă, lampa și iarăși mă dezbrac,
Aș vrea să-mi fac un ceai și stau și nu-l mai fac...
Mă clatină spre pat al insomniei pas-
În creierul meu plânge un nemilos taifas."
George Bacovia,Nocturnă,1,"E-o muzică de toamnă
Cu glas de piculină,
Cu note dulci de flaut,
Cu ton de violină...
Și-acorduri de clavire
Pierdute, în surdină;
Și-n tot e-un marș funebru
Prin noapte, ce suspină..."
George Bacovia,Nervi de primăvară,1,"Melancolia m-a prins pe stradă,
Sunt amețit.
Oh, primăvara, iar a venit...
Palid și mut...
Mii de femei au trecut;
Melancolia m-a prins pe stradă."
George Bacovia,Nervi de primăvară,2,"E o vibrare de violete,
Trece și Ea;
Aș vrea,
Dar nu pot s-o salut;
Oh și cum a trecut,
Într-o vibrare de violete."
George Bacovia,Nervi de primăvară,3,"NImicnicia m-a prins pe stradă,
Am adormit.
Oh, primăvara iar a venit
Pal și uitat...
Val funebru, depărtat.
Melancolia mă ține-n stradă..."
George Bacovia,Note de primăvară,1,"Verde crud, verde crud...
Mugur alb și roz și pur,
Vis de-albastru și de-azur,
Te mai văd, te mai aud!"
George Bacovia,Note de primăvară,2,"Oh, punctează cu-al tău foc,
Soare, soare...
Corpul ce întreg mă doare,
Sub al vremurilor joc."
George Bacovia,Note de primăvară,3,"Dintr-un fluier de răchită,
Primăvară,
O copilă poposită la fântână
Te îngână
Pe câmpia clară..."
George Bacovia,Note de primăvară,4,"Verde crud, verde crud...
Mugur alb și roz și pur,
Te mai văd, te mai aud,
Vis de-albastru și azur."
George Bacovia,Amurg de vară,1,"Histerizate fecioare pale,
La ferestre deschise, palpită...
În amurguri roșii, nupțiale,
Stau pale și nu se mai mărită."
George Bacovia,Amurg de vară,2,"Eu trec, îmbrâncit, ca și ele,
Și-asemenea inima mea plânge-
Din treacăt, tuturor, în perdele,
Le pun câte-o roză de sânge."
George Bacovia,Fanfară,1,"Ce tristă operă cânta
Fanfara militară
Târziu, în noapte, la grădină...
Și tot orașul întrista
Fanfara militară."
George Bacovia,Fanfară,2,"Plângeam și rătăceam pe stradă
În noaptea vastă și senină;
Și-atât de goală era strada-
De-amanți grădina era plină."
George Bacovia,Fanfară,3,"Orașul luminat electric
Dădea fiori de nebunie-
Era o noapte de septembrie,
Atât de rece și pustie!"
George Bacovia,Fanfară,4,"Și tot orașul întrista
Fanfara militară...
Târziu, în noapte, la grădină,
Ce tristă operă cânta
Fanfara militară."
George Bacovia,Gol,1,"Dă foșnet frunza măruntă,
Umbra e rece-n pădurea sonoră-
O mirare tăcută, poate cruntă,
O amețire de toamnă, de-o horă."
George Bacovia,Gol,2,"Un haos vrea să mă ducă
De unic uitând și de număr-
Un foșnet uscat mă usucă,
Pe-un arbore plâng ca pe-un umăr."
George Bacovia,Gol,3,"Și sfârâie-o ploaie ușoară
Pe râpi, pe pădurea uscată-
Caverna de-odinioară...
Și zarea-ntunecată..."
George Bacovia,Nocturnă,2,"Clar de noapte parfumat,
O grădină cu orizontul depărtat...
Și în somn, pe banca veche, cugetări se contrazic,
Greierul zimțează noaptea, cu nimic."
George Bacovia,Nocturnă,3,"Cum te-am așteptat...
Totul a trecut-
Luna pare, în oftat,
Un continent cunoscut."
George Bacovia,Nocturnă,4,"Aici e frumos aranjat
Orice fir;
Veacurile-au stat
Un oraș, pe vale. - Suvenir."
George Bacovia,Nocturnă,5,"Clar de noapte parfumat,
O grădină cu orizontul depărtat...
Și în somn, pe banca veche, tot mai mic...
Greierul zimțează noaptea, cu nimic..."
George Bacovia,De iarnă,1,"Cum ninge repede, apoi încet
Și nu știi cât timp mai trebuie de-acum,
E la fereastră, alb-
O fată cu șal negru în cerdacul nins...
Dar prin copaci largi înserează-
Într-un departe nins era tot așa.
În adevăr."
George Bacovia,De iarnă,2,"Și înnoptate zângăniri,
Apoi va avea loc un bal,
Sau o serbare de spiritism,
Atâtea sunt de făcut...
Când tu apari numai ca amintire.
Cum ninge repede, repede!"
George Bacovia,Umbra,1,"Mă prăfuise timpul dormind peste hârtii...
Se întindea noianul de unde nu mai vii;
O umbră, în odaie, pe umeri m-apăsa-
Vedeam ce nu se vede, vorbea ce nu era."
George Bacovia,Umbra,2,"- Poți să te culci, e ora și noaptea-ntârziată,
Vei scrie, altă dată, orice și tot nimic.
O umbră ești acuma și pot să te ridic,
Lăsând odaia goală și lampa afumată..."
George Bacovia,De iarnă,3,"În ecouri bocitoare
Vine iarna, vine-acuși-
Plâng copile pe la uși
Din harmonii cerșitoare."
George Bacovia,De iarnă,4,"Plâng fecioare din clavire
Prin palate boierești-
Plâng harmonii la ferești
Milogiri de cimitire."
George Bacovia,De iarnă,5,"Răzvrătiții dau ca orbii
Și flămându-l ucigaș-
De la sate la oraș
Au trimis țăranii. - Corbii."
George Bacovia,De iarnă,6,"Prin orașele avute
Histerii de muritori,
Pe sub corbii bocitori
Trec femeile pierdute."
George Bacovia,De iarnă,7,"Iată, ninge, peste fire, -
Hai la vatră, la povești-
Plâng harmonii la ferești
Milogiri de cimitire."
George Bacovia,Unei fecioare,1,"Duduia veșnic citește;
Știe clavirul, pictează-
Și nopți de-a rândul veghează
Și poate de-aceea slăbește."
George Bacovia,Unei fecioare,2,"Se crede și unuia spun-
Dar totul rămâne secret-
Duduia visează-un poet,
Bizar, singuratec, nebun."
George Bacovia,Note de toamnă,1,"În toamna violetă, compozitori celebri
Au aranjat un vast concert...
Pe galbene alei, poeții triști declamă lungi poeme-
E-o toamnă, ca întotdeauna, când totul geme,
Frumos și inert."
George Bacovia,Note de toamnă,2,"Pe străzi elegante, ca o părere,
Femeia modernă a trecut și revine;
Tot haosul e-o veselie de eter.
Și, dacă se zguduie orașul,
Și creierul rămâne pierdut;
Și, dacă munca trosnește din brațe, din piatră, din fier, -
Mulțimea anonimă se va avea în vedere.
Tot, ce-mi trebuie să am, pot să cer."
George Bacovia,Note de toamnă,3,"Parfum... incendiu violet și becurile-aprinse
Amurgul licărește pe-orașul de vitrine-
Pierdut, mă duc și eu, cu brațele învinse,
Plângând,
Și fredonând,
Gândindu-mă la mine."
George Bacovia,Vals de toamnă,1,"La geamuri, toamna cântă funerar
Un vals îndoliat și monoton...
Prin salon,
După al toamnei bocet mortuar."
George Bacovia,Vals de toamnă,2,"Auzi, cum muzica răsună clar
În parcul falnic, antic și solemn, -
Din instrumente jalnice, de lemn,
La geamuri, toamna cântă funerar."
George Bacovia,Vals de toamnă,3,"Acum, suspină valsul și mai rar,
O, lasă-mă acum să te cuprind...
- Hai, să valsăm, iubito, hohotind,
După al toamnei bocet mortuar."
George Bacovia,Nocturnă,6,"O, nu mai cânta, harmonie pribeagă,
Că plâng și nu mai știu unde să mă duc,
În toamna care plânge pe-o veche modestie,
Cu ploaia care curge în mahalaua bleagă,
În noaptea asta-n care am devenit năuc
Oh, plouă și tu gemi cu plâns de armonie...
- Tot altuia, de mine, aminte să-l aduc...
O, nu mai cânta, harmonie pribeagă, -
Că plâng și nu știu unde să mă duc."
George Bacovia,Ninge,1,"Când iar începe-a ninge
Mă simt de-un dor cuprins.
Mă văd, pe-un drum, departe,
Mergând, încet și nins."
George Bacovia,Ninge,2,"Sub streașină, cerdacul
Se-ntunecă, mâhnit;
Stă rezimată-o fată
De stâlpu-nzăpezit."
George Bacovia,Igienă,1,"Ea crede c-aș fi atacat...
Și când o sărut se teme,
Dar sclavă plăcerii, ea geme
Și cere un lung sărutat."
George Bacovia,Igienă,2,"Pe urmă, când spasmul a dispărut
Își udă-n parfum o batistă-
O pune pe gură și tristă
Ea șterge un ftizic sărut."
George Bacovia,Și ninge...,1,"Și ninge în orașul mare
E noaptea plină de orgii,
Iar prin saloane aurii
S-aud orchestre și fanfare."
George Bacovia,Și ninge...,2,"Femei nocturne, singurele
La colț de stradă se ațin,
Desfrâu de bere și de vin
Prin berării și cafenele."
George Bacovia,Și ninge...,3,"De orbitoare galantare
De diamant și de rubin...
Și de averi orașu-l plin,
Și ninge în orașul mare!..."
George Bacovia,Plumb de iarnă,1,"Și iar... aceeași oră de dimineață...
Pe toate mocnind același secret;
Un frig violet și fața e creață-
- O, cum omul a devenit concret..."
George Bacovia,Plumb de iarnă,2,"Lungi plictiseli în turnurile sumbre...
Noian de superstiții, cu hohot sec, târziu;
- Vei merita o lampă-n mohorâte umbre
Și corbii azvârliți de-al nopților pustiu."
George Bacovia,Plumb de iarnă,3,"În noaptea viforoasă de vei putea învinge
O tristă-ngăduire, sau un humor secret-
Vor auzi în turnuri, se vor uita cum ninge...
- O, cum omul a devenit concret..."
George Bacovia,Nervi de toamnă,1,"Iarbă de plumb și aer tare...
Pudrat pe-o eczemă ce fața mi-o sapă;
Pe câmp, cu-o umbră de cugetare-
Violet, corbi, și-oglinzi de apă.
- O, tu care vei rătăci ca mine
În culori închise și amețit la pas, -
Dus de frumos, de mai bine...
Demult, într-o toamnă, s-a stins un glas."
George Bacovia,Toamnă,1,"Afară o vreme de plumb
Și vântul împrăștie ploaia,
Tomnatice fruze prin târg
Aleargă pe drumuri cu droaia."
George Bacovia,Toamnă,2,"Un bolnav poet, afectat
Așteaptă tușind pe la geamuri-
O fată, prin gratii, plângând,
Se uită ca luna prin ramuri."
George Bacovia,Toamnă,3,"Ea plânge... el palid se pierde
Prin târgul sălbatec, sever;
Și pare tabloul acesta
Că-l antic și plin de mister!"
George Bacovia,Nocturnă,7,"Nu e nimeni... plouă... plânge-o cucuvaie
Pe-un acoperiș de piatră-n noapte cu ecouri de șivoaie,
Vai, e ora de-altădată, umbre ude se-ntretaie
Și-n curentul unui gang ațipesc, plin de ploaie."
George Bacovia,Nocturnă,8,"Tabla tuburilor sună aiurarea tuturor...
O grăbită alchimie, fâlfâie o vâlvătaie,
Vai, e ora de-altădată, dungi de ploaie se-ntretaie,
Un oraș de piatră doarme... toate dor.
Nu e nimeni... plouă... plânge-o cucuvaie."
George Bacovia,Poveste,1,"Îți aduci aminte ziua când ți-am spus că ești frumoasă
Când cu buzele de sânge și cu ochii sclipitori
Printre arborii de toamnă te opreai încet, sfioasă
Lăsând gândul spre amorul înțeles de-atâtea ori...
Așteptai să fiu poetul îndrăzneț ca niciodată
Ca s-auzi ecoul rece-al unor calde sărutări
Te duceai mereu nainte înspre-o umbră întunecată
Ca o pală rătăcire coborând din alte zări.
Ah, mi-ai spus atât de simplu că ți-l sete de iubire
Neascultând decât șoptirea singuraticei păduri."
George Bacovia,Poveste,2,"Îți opreai cu mâna sânul și zâmbea a ta privire,
Chinul depărtării noastre neputând să-l mai înduri.
- Ha, ha, ha, râdea ecoul, de râdeam de-a ta plăcere,
Între om și-ntre femeie mi-ai spus ura din trecut,
Te-am lăsat să-nșiri povestea cu dureri și cu mistere
Pentru mine, ca oricărui trecător necunoscut.
Îți aduci aminte ziua când ți-am spus că ești frumoasă,
Când, în șoaptele pădurii, poate că te-am sărutat
Ascultând ecoul rece, înspre toamna friguroasă
Ce-aducea-ntâlnirii noastre un adio-ndepărtat?"
George Bacovia,Între ziduri,1,"Cum trec pe lângă case mari... cătând pe nu știu cine...
O, toamnă-n foșnetul de somn s-adorm șoptind de tine...
Pe strada goală vântul deodată face-un salt,
Tăcere e în ganguri și în ogrăzi de-asfalt."
George Bacovia,Între ziduri,2,"Cum totu-l glorios... cu niciodată pace...
O, toamnă-n foșnetul lung șoptește-mi cum se tace...
O, nu-l nimic, nimic, a fost un vis înalt,
Tăcere e în ganguri și în ogrăzi de-asfalt."
George Bacovia,Frig,1,"Sunt lângă un gard rupt,
Și vântul bate cu frunze ude-
Sunt mai urât, mai supt,
Frigul începe sticla s-o asude."
George Bacovia,Frig,2,"Pe strada aplecară la vale
E-o toamnă ca o poezie veche-
Vântul împinge fusta femeilor în cale,
Cu una din ele nu mai puteam fi o pereche."
