autor,titlu,strofa,text
Ana Blandiana,Moarte în lumină,15,"Și apoi
Devii din nou părinte.
Ce spaimă dinainte
De-a fi și eu pe lume
Te face să chemi zorii peste noi?
Când m-ai născut
Te-ai bucurat."
Ana Blandiana,Moarte în lumină,16,"Ce nostalgie a puterii tale
De dinainte de-a iubi
Te face
Să răsucești lumina-n amândoi?"
Ana Blandiana,Moarte în lumină,17,"În jurul meu pădurile de ochi,
Locul câinelui desenat pe zăpadă,
Paznicul dormind în soare undeva.
Din ce în ce mai muritoare,
Ce păcat - murmur și nu înțeleg
Dacă păcatul îl plâng
Sau speram doar să vină."
Ana Blandiana,Model,1,"Oh, fuga celui singur
Către Singurul,
După modelul căreia
Curg izvoarele
Și se formează avalanșele -
Câtă spaimă și cât eroism,
Câtă singurătate."
Ana Blandiana,Model,2,"Când se depărtează de mine
O urmez
Gata de orice,
Cu sufletul la gură."
Ana Blandiana,Model,3,"Când se întoarce,
Mă ascund înspăimântată
Și încerc să dispar.
Fuga celui singur
Dinspre și spre
Centrul singurătății,
După modelul căreia
Fac mările valuri!"
Ana Blandiana,Morfologie,1,"Dor aproape stins de lume,
Dor aproape stins de mine,
Substantive și pronume
Ale unei limbi străine
Dintre frazele căreia,
Moi și vechi, de catifea,
Verbe fermentând ideea
Să visez în limba mea."
Ana Blandiana,Morfologie,2,"Singura din limbi pe care
O murmur în somn și-n gând,
Răscolită declinare
Între leagăn și mormânt;
Cea pe care o-nțelege
Marea și-o vorbesc și munții -
Dulce, nenvățată lege,
Adjective și conjuncții,
Interjecțiile fierbinți,
Gândul care vrea să fie,
Dor de-o lume cu părinți
Și cu o copilărie."
Ana Blandiana,Mă-ntorc în toamnă,1,"Mă-ntorc în toamnă cum mă-ntorc acasă
Din țări mai libere și mai bogate -
Știu iarna care vine, știu bruma care cade
Și ceața nesfârșită, ne-nțeleasă."
Ana Blandiana,Mă-ntorc în toamnă,2,"Dar eu visez amiaza-mbrățișată
De frigul dimineții și al serii,
Ora de miere, galbena zăpadă
Pe care-o ning din crengi învinse merii,
Eu plâng de bucurie în lumina
Nestinsă încă de uriașe nopți
Și-n strugurii zdrobiți în teasc din vina
De-a fi prea buni, prea dulci, prea copți."
Ana Blandiana,Mă-ntorc în toamnă,3,"Eu vin spre frig, deși de frig mi-e groază,
Spre fructul putred care se consumă
În alcoolul limpede-n amiază
Și tulburat în asfințit de brumă."
Ana Blandiana,Mă-ntorc în toamnă,4,"Mi-e frică de întuneric și totuși vin, și vin
Din nesfârșite veri strălucitoare,
Unde tânjesc spre fericitul chin
Al boabei ce apune-n vin și moare."
Ana Blandiana,Mă-ntorc în toamnă,5,"Orgoliu fraged, dragoste copilăroasă,
Fatală, somnoroasă demnitate -
Mă-ntorc în toamnă cum mă-ntorc acasă
Din țări mai libere și mai bogate."
Ana Blandiana,Măsură,1,"Maibinele și mairăul
Nu există.
Ele sunt doar fantasme,
Visuri fără măsură
Ale binelui și ale răului,
Promisiuni
Menite să amâne clipa
Înspăimântătoare
În care am putea descoperi
Că nici binele, nici răul
Nu există,
Ci sunt numai fantasme,"
Ana Blandiana,Măsură,2,"Visuri fără măsură
Ale unor și mai neînsemnate,
Și mai ambigue
Adverbe."
Ana Blandiana,N-ai uitat graiul plantelor,1,"Știu, ai venit numai să-mi spui ceva,
Ceea ce norii nu puteau să-mi spună,
Nu poți rămâne,
N-ai haine călduroase
Și n-ai uitat graiul plantelor,
Tu ai venit numai să lași pe fruntea mea
Semnul care se citește „Noapte bună""."
Ana Blandiana,N-ai uitat graiul plantelor,2,"Ți se face frig și pleci
Fără să mă iei,
Toate vietățile pământului
Vin, privesc semnul
Și mi se închină,
Pădurile îmi aduc jertfă frunze,
Șopârlele piei,
Dar în jurul meu rămâne lumină."
Ana Blandiana,N-ai uitat graiul plantelor,3,"Și atunci
Vietățile pământului
Îmi cer socoteală și plată,
Pădurile se retrag jignite în șoapte,
Tu ești dus."
Ana Blandiana,N-ai uitat graiul plantelor,4,"N-ai lăsat nici o punte,
Mi-ai pus semnul nopții pe frunte
Dar nu mi-ai spus
Dacă se face vreodată noapte."
Ana Blandiana,O jumătate de lună,1,"O jumătate de lună
Cade stângace prin cer -
Fă-mă să uit,
Înger stingher,
Fă-mă să uit,
Sau fă-mă s-adorm
În singurătatea
Crescută diform."
Ana Blandiana,O jumătate de lună,2,"Iar dacă visez,
Înger înțelept,
Să nu mai țin minte
Când mă deștept."
Ana Blandiana,O jumătate de lună,3,"Fă-mă să uit,
Sau fă-mă să scriu
Cu țipăt continuu,
Înger pustiu."
Ana Blandiana,O jumătate de lună,4,"Ochiul meu rece
Acoperă-l, îngere,
Cu o pleoapă
În stare să sângere
Peste prealimpede-
Le înțeles
Minte-mă blând
Și du-mă-n eres,
Dă-mi jumătatea
De lună-n neștire,
Dar fă-mă să uit,
Înger subțire."
Ana Blandiana,O jumătate de lună,5,"Sfâșie-mi al
Neuitării delir,
De singurătate-mi
Să nu mă mai mir."
Ana Blandiana,Oboseală,1,"Ce morți cuminți avem!
Nu izbucnesc prin vulcani,
Nu se clintesc de sub zidurile
Întemeiate pe ei."
Ana Blandiana,Oboseală,2,"Se lasă închiși în statui
Cu gesturi cioplite de alții,
Se lasă-nhămați în drapele
Pe drumuri necunoscute,
Se lasă arați și putrezesc conștiincios
Să hrănească pământul."
Ana Blandiana,Ochiul meu,1,"Ochiul meu este
Un animal
Care a încetat de mult
Să fie omnivor."
Ana Blandiana,Ochiul meu,2,"La început
Se mulțumea cu puțin:
Câteva crengi, câteva frunze,
O floare, un fir."
Ana Blandiana,Ochiul meu,3,"Apoi a trecut la esențe
Și numai boabele, grăunțele, semințele
Îi mai stârneau interesul
Și pofta de sens."
Ana Blandiana,Ochiul meu,4,"Iar acum refuză pur și simplu
Să mai înghită ceva,
Își încleștează genele ca pe niște dinți
Înfricoșați de ei înșiși
Și nu mai acceptă nimic,
Strigând că are tot ce-i trebuie înăuntru."
Ana Blandiana,Ochiul meu,5,"Cantități enorme de merinde
Pe care le devoră cu lăcomie,
Dovadă lacrimile care picură din când în când
De sub pleoapele închise
Ca o salivă scăpând indecent și senil..."
Ana Blandiana,"Oh, trupul tău",1,"Oh, trupul tău îl văd printre cerneală,
Cerneala-nămolindu-ne și-n somn
Ca o sudoare acră, animală.
Vreau să te-ajung
Și degetele-mi lunecă,
Nu te mai văd,
Abia te-aud,
Spune-mi, mai spune-mi
Că la fel ne-ntunecă
Vârtejul în care m-afund."
Ana Blandiana,"Oh, trupul tău",2,"Te chem,
Dar violent ca dintr-o rană
Cerneala izvorăște între noi.
Mă mai cunoști, mă mai aștepți,
Mă mai îngădui înapoi,
Mă mai primești
Din vânătul noroi?
Mai vii
Peste câmpii albastre,
Mări pustii,
Înlăcrimat și mut
Ca să îți pot întinde"
Ana Blandiana,Ora,1,"Oasele mele de-argint
În jurul cărora
Se torc lungi orbite de sori
Luminând disperării,
Simt că se-apropie ora
Anunțată de atâtea ori."
Ana Blandiana,Ora,2,"Totul e pregătit,
Înșiră-ți, stăpâne,
Generațiile mute de sclavi
Sub catarg!
Valurile mării se trag
Ca niște gingii bătrâne
De pe dinții bolnavi."
Ana Blandiana,Orga de gheață,1,"Se aude ceva,
Nu-i așa?
E muzica
Orgii de gheață
Care-mi atârnă de streașină."
Ana Blandiana,Orga de gheață,2,"Nu reușesc să disting
Nici un sunet,
Dar știu,
Sunt convinsă,
Că nu se poate
Să nu se audă nimic,
Iar acest instrument
Perfect
Și atât de repede pieritor
Să fi fost inventat
Numai
Pentru cine știe ce"
Ana Blandiana,Pahar cu margarete,1,"Pahar cu margarete de câmp
Pe-o masă albă
La care scriu
Mai liberă decât sunt;
În jur
Miros de fân
Corupător spre somnul
Din care poate va picura
Un cuvânt;
Cer dulce în amurg,
Asemeni cirezilor
Care se întorceau odinioară;"
Ana Blandiana,Pahar cu margarete,2,"Dragoste pentru tot ce-a fost,
Pentru tot ce o să mai dispară,
Dragoste fără rost,
Dragoste fără hotar -
Umbrele plopilor, gratii lungi peste câmp,
Margarete de câmp
În pahar."
Ana Blandiana,Pastel,1,"E totul vechi. De veacuri.
Scrâșnesc sub pași pe lespezi
Piei lepădate vara de șerpii morți de mult.
Ce liniște. Mă uit în jur și-aud"
Ana Blandiana,Pastel,2,"Privirea veștedă foșnind prin aer.
Cățeii pământului evadați spre ruine mai proaspete
Și-au lăsat în cotloane piramidele albe.
Nu putred. Putrezirea ar însemna vibrare."
Ana Blandiana,Pastel,3,"Dar timpul se usucă indiferent în veacuri.
Indiferentă piatra este nisip,
În piatră -
Urme de pași, indiferenți, pe loc."
Ana Blandiana,Pastel,4,"Morți stâlpii, moartă bolta și prăbușită, mort
Turnul de veghe, podul, capela moartă, zidul,
Și treptele, și hrubele. Frumoasă,
Depusă peste toate,
Zăpada doar trăiește:
Strălucitoare, albă, zăpada face viermi!"
Ana Blandiana,Pasărea,1,"„Te așteptam, îmi spuse pasărea pornind.
Din cauza ta o să întârziu prima oară.
Am putea ruga soarele să se oprească puțin
Dar va trebui apoi să-i fim recunoscători."
Ana Blandiana,Pasărea,2,"Să ne grăbim mai bine, să ne grăbim.
Îți voi spune pe drum de ce te-am chemat
Și cine te-așteaptă acolo.""
Și zbura din ce în ce mai repede,
Și zburam în urma ei tot mai greu,
O vedeam vorbind
Dar nu izbuteam să-nțeleg ce spune,
Și nu izbuteam să-mi amintesc
De unde-o cunosc."
Ana Blandiana,Pasărea,3,"O dată numai, a întors capul
Și-atunci am auzit-o limpede:
„Dacă nu ți-aș spune toate acestea
Ai fi pierdută acolo..."""
Ana Blandiana,Pasărea,4,"Apoi din nou doar pliscul ei monstruos mișcându-se,
Și sentimentul că n-ar trebui s-o urmez,
Și zborul meu greu, poate înspre distrugere.
Dar numai zburând
Puteam să m-apropiu s-aud
Și zburând m-asurzea
Vacarmul aripelor."
Ana Blandiana,Pe cer,1,"Treceau clipe mari zdrențuite pe cer,
Mișcând pe zăpadă umbre-abia colorate,
Le priveam cum răsar, cum vâslesc și cum pier
În lumina din care izvorâseră toate."
Ana Blandiana,Pe cer,2,"Vinovate de-a fi doar atât se-oglindeau
Înmuțindu-și himera în omătul complice,
Ca și cum s-ar scuza că-s prea gingașe sau
Ca și cum, uluite, ar cerca să explice
Veșniciei fiorul împăcat și intens
Al făpturii lor lungi, de nor auster."
Ana Blandiana,Pe nevăzute,1,"Pe nevăzute,
Așa cum întinzi mâna
Să numeri ouăle din cuib,
Abia atingându-le
Cu emoție și spaimă
În fața misterului etanș
Dinăuntru
(Ouă pe care pasărea
Va refuza să le mai clocească
Socotindu-le impure),
Pe nevăzute
Mâna lui se-ntinde-n somn"
Ana Blandiana,Pe nevăzute,2,"Și năruie
Cu fiecare vis
O mănăstire,
În timp ce Pasărea
Plutind deasupra apelor
Tot mai ușoară, tot mai liberă de balast,
Se înalță cu fiecare cădere
Până nu se mai vede."
Ana Blandiana,Penel,1,"Iarna crengile scriu
Poezii japoneze
Cu penel fumuriu
Pe mătasea zăpezii,
Ca și cum s-ar feri
Să-nțeleg, ca și cum
În zadar și deși
Plânsem toți și șezum
Sub aceiași copaci
Ai aceluiași veac -
Îngeri muți și stângaci
Mă învață să tac"
Ana Blandiana,Penel,2,"Neînțelese poeme
Picurând din zăpadă:
Ieri era prea devreme,
Azi au fost altădată."
Ana Blandiana,Pleoape,1,"Mereu tresărind în tăcerea afundă,
Zbătute, muncite,
Frunze de plop,
Milioane de pleoape
Obosite
S-ascundă
Ochiul cel singur
Înlăcrimat și miop,
Pe care-l simțim între spete
Cum pătrunde arzând
Când pleoapele plopului
Sunt duse de vânt."
Ana Blandiana,Plâns care se ascultă singur,1,"Plâns care se ascultă singur,
Zăpadă amară
Topită în praf și polen,
Moartă pe umerii paznicului
Îmbătrânit de somnul pe lumină,
Zăpadă amară și firavă,
Biată zăpadă
Frig nedecis și-ndurător
Păstrându-mi insomnia fragedă
Și spaimele moi,
Zăpadă prevestind a noapte
Mult mai adâncă decât"
Ana Blandiana,Plâns care se ascultă singur,2,"Ar putea să-și închipuie ziua,
Cea mai plângătoare zi,
Zăpadă-amestecată cu fructe putrezite
Și cu sămânță de copii."
Ana Blandiana,Poem,1,"Cine și ce să viseze
În timpul crescut peste noi -
Nămeți grei de somn
Prin care cu gesturi viteze
Și lente se mișcă
Lunateci eroi?
Să nu strigi,
Trezirea-i ucide,
Ajunge să plângi
Și să-i vezi -
Ale încănemorții
Atât de timide"
Ana Blandiana,Poveste,1,"Înaintez cu grijă, încet,
Pe un drum
Pe care îl tai eu însămi
Pășind:
Ca să știu să mă întorc,
Presar în urmă
Fărâme de litere și de cuvinte."
Ana Blandiana,Poveste,2,"Sunt pornită de mult,
Mi s-au terminat
Puținele silabe pe care le avusesem
Merinde de drum."
Ana Blandiana,Poveste,3,"Din fericire, am descoperit
Că totul
Poate fi transformat în cuvinte
Și am continuat să înaintez
Presărând
Vorbele în care mă destram
Cum se destramă un pulover vechi
În căpețele de lână-ncrețită de atâta purtare..."
Ana Blandiana,Prin neființă,1,"Purtând în loc de coarne crengi cu flori
Turma de cerbi trecea prin amintire
Și ochiul meu, care acum o vede,
Nu se formase încă s-o admire;
Deci fără martori, ca un gând, treceau
Atât de lin că nu clinteau vreun ram
Și nu sfârșeau de-a trece-n timp ce eu
Căzând din vârstă-n vârstă îi priveam."
Ana Blandiana,Prin neființă,2,"Păsări dormeau pe fruntea lor în crengi
Și-n lunecare gângureau ușor,
Fără să se trezească, dar simțindu-mi
Prezența tulburată-n viitor,
Cum îi așteaptă pretinzând dovezi,
Cum îi contemplă fără să îi creadă
Că poartă-n frunte crengi cu flori și trec
Prin neființa fără de tăgadă..."
Ana Blandiana,Printre frunzele aproape reci,1,"Când printre frunzele aproape reci
Te duc de mână și-ți fac semn să taci
Să nu trezești în cuiburi puii infirmi
Părăsiți de stolurile pornite spre sud,
Când pădurea se face luminoasă
Și se poate vedea
Cu o sfâșietoare claritate
Cerul de la marginea copacilor,
Când fiarele dezvelite
De zborul frunzișului
Foșnesc și își schimbă culoarea,
Suntem legați unul de altul"
Ana Blandiana,Printre frunzele aproape reci,2,"Și necunoscuți
Cum numai un ochi
Este legat de celălalt ochi,
Cum un ochi îi este necunoscut
Celuilalt."
Ana Blandiana,Psalm,1,"Tu care ai învățat urșii să doarmă
O iarnă întreagă
De ce nu mă-nveți ce e somnul?
Nu ți-l cer de tot."
Ana Blandiana,Psalm,2,"Tu știi,
Sunt prea modestă
Pentru moarte.
Dar cine, navigând
Pe ochii mei deschiși,
Nu ți-ar cerși
Un vânt de neființă?"
Ana Blandiana,Până la stele,1,"Toți câinii din țară erau credincioși.
Ei mușcau numai pe dușmanii stăpânilor,
Își purtau lanțul cu eleganță ca pe-un colier
(Soțiile lor mereu discutau ce lanț o să se poarte la anul),
Și plini de sobrietate de obicei, își permiteau
Un singur capriciu: să urle la lună."
Ana Blandiana,Până la stele,2,"(Pentru câini luna e țara în care
Strămoșii lor au fost liberi cândva,
Urletul lor e deci un fel de
Cântec de gestă.)"
Ana Blandiana,Până la stele,3,"Dar el era un câine ciudat.
I se părea indecent să urle la lună,
Pentru că luna era chiar inima lui
Pe care trebuia să și-o reașeze în piept
Sau să moară."
Ana Blandiana,Până la stele,4,"Câinii ceilalți îl sfătuiau să nu încerce.
„E zadarnic, spuneau ei, oricum
Îți vor găsi urmele și te vor prinde.""
Dar el zâmbea și când a plecat
Picioarele afundându-le cu voluptate în cer,
Strălucitoare urme lăsând și neprecaute,
El n-a fost prins, căci nu puteau ajunge
Până la stele - urmele lui."
Ana Blandiana,Pământ,1,"Acest trup
Pe care-l rănesc
Și mângâierile,
Cu umeri din care aripile
Au renunțat să mai crească,
Este singura fâșie de pământ
Unde îmi pot clădi
O împărăție lumească."
Ana Blandiana,Pământ,2,"Când te voi pierde,
Plăpând univers
Mai trecător decât frunza,
Fraged imperiu de-o oră
Pe care-l conduce norocul,
Toate armatele mele de îngeri
Jucându-se de-a v-ați ascunsa
Îți vor putea ține locul?"
Ana Blandiana,Recoltă,1,"Cerul începe din creștetul spicelor,
De parcă fiecare din ele-ar purta
Pe cap un vas mare umplut cu cer fierbinte,
Și vântul, mișcându-le fruntea,
Vinul cerului l-ar clătina."
Ana Blandiana,Recoltă,2,"Cerul începe din creștetul spicelor,
Și atunci când sub secerătoare
Spicele se vor frânge cu duioșie, căzând,
Va părea doar că se-apleacă atente să pună
Vasul cu cer pe pământ."
Ana Blandiana,"Respir, respir",1,"Respir, respir,
Cum stau cu ochii-nchiși,
Simt stelele-ascuțite prin pleoape
Scriindu-mi pe retină semne moi
Ca peștii morți pe luciul unei ape."
Ana Blandiana,"Respir, respir",2,"Se-ntâmplă ca în vis - respir, respir,
Bolta de sticlă groasă dă să crape
Când sângele luceferilor înghețat
Se umflă-n ea și nu îl mai încape;
Și-atunci lumina scârțâie prelung,
Ca un pietriș sub botul unei sape,
Și pașii tăi îndepărtându-se răsună
Cu dangăt surd de clopote sub ape
Înaintând atât de transparente
Că nu se văd - aproape, mai aproape;
Se-ntâmplă ca în vis - respir, respir
Cleștarul care vine să mă-ngroape."
Ana Blandiana,Restul pe masă,1,"Am o deprindere monstruoasă aproape -
Nu-mi place să fiu datoare nimănui.
Doctorului care mă vindecă îi trimit flori,
Pentru sănătate garoafe
Și suntem chit."
Ana Blandiana,Restul pe masă,2,"Ospătarului îi las restul pe masă,
Celui care îmi face-un cadou
Îi fac unul mai mare,
Celui care-mi surâde-i surâd,
Celui care-mi rânjește-i surâd."
Ana Blandiana,Restul pe masă,3,"Închei toate socotelile în felul acesta,
Rămânând deasupra,
Tăind toate punțile
Și câteodată
Mă cuprinde-o dorință nebună
Să fiu recunoscătoare cuiva,
Să mă târăsc în genunchi mulțumind,
Să strig: „Nu sunt vrednică
Nici dându-mi viața să înapoiez bunătate atâta!""
Dar în urma mea totu-i plătit."
Ana Blandiana,Rugăciune,1,"Să stau culcată-n zăpadă
Cu brațele larg desfăcute,
Închipuind o nespus de frumoasă
Cruce cuprinsă de somn
Dinadins,
Pe care doar îngerii ar merita
Să se răstignească
Pentru păcate făcute
În paradis."
Ana Blandiana,Rugăciune,2,"Alb fără margini
Și liniște neîncepută,
Nori destrămați în flori
Troienindu-mă lin,
În timp ce lacrimi fierbinți
Se nasc sub pleoapele-nchise
Și-ngheață nainte de-a curge
Din vise."
Ana Blandiana,Schimb,1,"Ca două mari oglinzi
În care crezi că vezi
Și numai tot pe tine
Te regăsești răsfrânt,
Unul pe lângă altul
Alunecăm, dând totul
Și reprimind mereu
Ce-am dat și până când."
Ana Blandiana,Seism,1,"Pământ cutremurat, neliniștit, isteric,
Pământ cu valuri
Ca o mare,
Taină zbătându-se să-și țină
Ascuns în grâne
Sufletul de foc,
Vânat bogat și slab din fire-n stare
S-amestece cu spaimă la un loc
Străvechi ruini și demolări viitoare..."
Ana Blandiana,Seism,2,"Ce-ar mai putea
Din val să nască decât val,
Sfărmat și iarăși luând-o de la capăt,
Oare?
Pământ natal
Făcut ulcioare
Din care timpu-a curs la întâmplare
Și-a devenit istorie
În treacăt ..."
Ana Blandiana,Semantică,1,"Trebuie să recunosc că încă n-am reușit
Să descifrez limba greieră,
Deși de ani și ani mă pregătesc
În acest scop,
Am urmat prestigioasele universități
Ale lunii lui August,
Am scris studii savante
Despre stele și nopțile care le treieră
Și doctoratul mi l-am luat
În dialectul, oarecum înrudit,
Al frunzei de plop."
Ana Blandiana,Semantică,2,"Și toate numai pentru a pătrunde
În palatul isteric
Plutind în văzduh pe stâlpi de vocale,
Cu lungi coridoare de țipăt,
Temniți de bocet profunde
Și turnuri suind osanale."
Ana Blandiana,Semantică,3,"Uneori mi se părea că-ncep să-nțeleg
Răsucirea de sunete vibrând ascuțit
Și mă grăbeam să creez sisteme,
Morfologii și sintaxe
Aiuritoare,
Până când un strigăt
Mai sfâșietor și mai nestăpânit
Spărgea înțelesul
Și se scurgea din tipare."
Ana Blandiana,Semantică,4,"Ohoho, ce de limbi sonore aș fi putut
Inventa pe de-a-ntregul,
De nu mi-ar fi fost dat să aud
Greierul pe care nu înțelegu-l."
Ana Blandiana,Singur,1,"El este unul singur
Nu pentru că, dintre toți,
Este cel adevărat,
Ci pentru că
Sâmburele tuturor este același."
Ana Blandiana,Singur,2,"În frunzele stejarului,
În măruntaiele păsărilor,
În iepurele din lună,
În pâine și vin,
El este unul singur."
Ana Blandiana,Soare al insomniei,1,"Soare al insomniei,
Alb metal topit,
Insuportabil retinei,
Străbătând prin pleoapă,
Nesomn orbitor,
Privire fără nici o speranță de umbră
Ținându-mă suspendată
Sus, deasupra tuturor simțurilor,
Deasupra întunericului dulce,
Promiscuu, de iad,
În cea mai nemiloasă și indecentă
Lumină"
Ana Blandiana,Somnul,1,"Ce răzbunare!
Ultimul dintre sclavi,
Căruia nu i-a trecut niciodată prin minte
Cum ar fi liber
Și care începe să tremure
Numai la gândul
C-ar putea face
Cel mai neînsemnat gest de revoltă,
Evadează
Prin simpla plecare a genelor,
Scapă oricărui control,
Fuge,"
Ana Blandiana,Somnul,2,"Nu poate fi urmărit,
Pentru că stăpânul
Rămâne întotdeauna
Pe mal,
Mușcându-și pumnii de furie
Și insomnie,
Veghind."
Ana Blandiana,Stea adusă de vânt,1,"De la început ai fost adusă de vânt
Ca o sămânță.
Am și glumit: „Cine-a mai văzut
Stea adusă de vânt?""
Dar mai târziu,
Când mi te-ai așezat pe frunte
Și-ai început să-ncolțești
Am înțeles că ești o sămânță."
Ana Blandiana,Stea adusă de vânt,2,"Lacomă, înfiptă sălbatic în creier,
Cu raze aspre închipuind rădăcini,
Ești o sămânță.
Ce păcat
Că planta pe care,
Lumină din lumină, o naști
Nu se poate vedea
Decât după ce
Mă voi fi întunecat."
Ana Blandiana,Sub insultă,1,"Nu știu nici cine, nici cum
Ridică pe valuri de ură
Gunoaiele strânse în drum
Pe care curentul le fură,
Le face-mpărați de o clipă
Spumei murdare din vârf,
Apoi le răstoarnă în pripă,
Redându-le marelui stârv
Al timpului. Taci și ascultă"
Ana Blandiana,Sufletul,1,"Sufletul e ceva în noi
Care nu poate exista în afară.
De câte ori nu mi s-a întâmplat
Să descopăr
Suflete goale în iarbă trăgând să moară..."
Ana Blandiana,Sufletul,2,"Le luam cu grijă în palmă,
Dar niciodată
Nu găseam destul de repede pe cineva
Să le primească în sine,
Simțeam căușul palmei gol
Și-un abur, neatins de frunze, trecea
Bănuitor prin trupul meu."
Ana Blandiana,Sunete de pământ,1,"Umilință nu asemenea celei a pietrelor călcate-n picioare
Sau muiate
În milenii de picurare,
Transformate-n argilă,
Rostogolite fără-ncetare,
Înmuiate în silă,
Făcute nisip."
Ana Blandiana,Sunete de pământ,2,"Nu.
Umilință de animal
În care fiecare celulă îmi cere să țip
Și eu nu știu
Cu răgetul cui
Să înspăimânt,
Umilință a nimănui,
Animal de pustiu
Fără chip,
Cu limba tăiată,
Scoțând
Numai sunete de pământ."
Ana Blandiana,Suprafața apei,1,"Piciorul modulat felin sub pânza
Strânsă naiv deasupra de genunchi
Și toate acoladele făpturii
Legate în sublimul unghi
Nu te destramă, nu-ți mai declanșează
Scurtcircuite crâncene în trup,
Nu mai visezi în noaptea sanguină
Spasmodici pași de lup."
Ana Blandiana,Suprafața apei,2,"Tu știi celulă cu celulă totul,
Pe dinafară poți să mă declami,
Nu se oprește mâna ta stăpână
Să-mi unduie în jur epitalami."
Ana Blandiana,Suprafața apei,3,"E numai suprafața apei. Brusc
Ne regăsim alături încă vii.
Necunoscutul strâns în noi ni-e hrană
Prea multă pentru următoarele vecii."
Ana Blandiana,Să lăsăm să cadă cuvintele,1,"Să lăsăm să cadă cuvintele
Numai ca fructele, numai ca frunzele,
Numai cele în care moartea s-a copt.
Să le lăsăm să cadă
Aproape putrede,
Abia îmbrăcând în carnea lor
Osul sfânt."
Ana Blandiana,Să stai în fân,1,"Să stai în fân, s-aștepți să vie noaptea,
Văzduhul să se facă tot mai șters,
Bondari morocănoși să-ți intre-n plete
Și-orice frântură-n gând să fie vers;
Când stelele mirate se deschid,
Ca niște ochi descoperiți de pleoape,
Să simți cum luneci în mireasma ierbii
Ca-ntr-un vârtej amețitor de ape;
Și-n timp ce cazi fără sfârșit s-adormi."
Ana Blandiana,Trecere,1,"Totul se schimbă,
S-a schimbat
Sau se va schimba,
Stâncilor le cresc rădăcini
Și dau muguri,
Apoi încep să se miște încet
După credința cuiva,
Țăranii altoiesc abonamente de tren
Pe coame uscate de pluguri."
Ana Blandiana,Trecere,2,"Aha!
Plante cu gheare și aripi încearcă
Să-și salveze semințele învățate să treacă
Dintr-o lege într-alta,
Zbor
Lung de nori prin pământ,
Clorofilă cu puls,
Pești pe ramuri cântând
Și suspansul mașinii cu pâine
La un capăt de-ogor;
Intertimp,
Regn de trecere,"
Ana Blandiana,Treceri,1,"La un capăt și la altul al somnului
Mă simt în pericol,
La trecerile acelea nesigure
Și prost încopciate între vieți,
Bărci abia apropiate să înjghebe un pod
Peste râul învolburat
Și gata să le despartă;
Adorm încet și cu grijă
Să nu calc cumva în moarte
Și mi-e frică mai ales de momentul trezirii
Când aș putea să alunec
Într-o viață străină,"
Ana Blandiana,Trup,1,"Doar aureolă
În jurul cuvântului -
O aureolă palpabilă, desigur,
Și chiar voluptuoasă,
Dar nu mai puțin inconsistentă,
Nu mai puțin trecătoare;
O aureolă care poate fi biciuită,
Flămânzită, siluită, ucisă
Sau care poate muri pur și simplu
Stingându-se de la sine
După ce și-a făcut datoria,
După ce a luminat ca un semn,"
Ana Blandiana,Trup amar,1,"Miros de trup abandonat de suflet
Sub soarele nerușinat,
Miros de trup pe care
Carnea crește,
În care sângele bolborosește
Și într-un fel de harnică furtună
Celulă cu celulă se-mpreună..."
Ana Blandiana,Trup amar,2,"Nu te-apropia, nu mă atinge,
Amar mi-e trupul și otrăvitor,
Cu soarele prelins la subsuori,
Cu fluturi beți de mine răscoliți
Din larve sfărâmate de dorinți
Pe care nu pot să le-ncapă. Fugi!"
Ana Blandiana,Trup amar,3,"De brațele profanatoarei cruci
În care, fericită, mă urăsc,
Nu-mi respira miasma-mbătătoare.
Când sufletul mă părăsește-n soare
Ca să te prind și să te răstignesc."
Ana Blandiana,Tu treci,1,"Tu treci prin ceață
Și eu știu că treci,
Și e destul ca norii
Să nu-mi mai pară reci
Sicrie fără sațiu
Umflându-se să-ncapă
Întreaga omenire
În pulberea de apă,
Inconsistent și acru
Dospindu-se-n văzduh."
Ana Blandiana,Tu treci,2,"Tu treci prin ceață:
Clar și-nalt, un duh
Ordonator de sensuri,
Scoțând din moarte lumi
Ce tremură uimite
Pe când ușor le-ndrumi
Ținându-le de umeri
Să nu le fie frică;
Tu treci prin ceață
Și-ochiul tău despică
Logice pârtii-n
Haosul de veci:"
Ana Blandiana,Umbra,1,"Cine merge înainte
Și nu întoarce capul
S-a părăsit pe sine în urmă;
Cine aleargă
De spaimă o face
Să nu fie ajuns
De el însuși;
Cine nu-și spune țelul
Se teme
Să nu se găsească
Pe sine acolo,
Ca și cum umbra"
Ana Blandiana,Umbrei mele i-e frică,1,"Umbrei mele i-e frică
De umbrele arborilor
Mai mult decât
Mi-e frică mie de arbori -
Arborii nu îndrăznesc
Să m-atace,
Dar în spatele meu
Se-aude mereu
O-ncăierare sălbatecă
De umbre."
Ana Blandiana,Umbrei mele i-e frică,2,"Umbrei mele i-e frică
De umbrele păsărilor
Mai mult decât
Mi-e frică mie de păsări -
Păsările trec pe deasupra mea
Și nu mă ating,
Dar umbra mea se chircește,
Se rostogolește rănită
De ciocul lunecat al unei umbre."
Ana Blandiana,Umbrei mele i-e frică,3,"Umbra mea este lipsită de-apărare.
Ea nu are rădăcini
Ca umbrele arborilor
Și nu știe
Ca umbrele păsărilor să zboare."
