autor,titlu,strofa,text
Mihai Eminescu,Lasă-ți lumea ta uitată,11,"Înălțimile albastre
Pleacă zarea lor pe dealuri,
Arătând privirii noastre
Stele-n ceruri, stele-n valuri."
Mihai Eminescu,Lasă-ți lumea ta uitată,12,"E-un miros de tei în crânguri,
Dulce-i umbra de răchiți,
Și suntem atât de singuri
Și atât de fericiți!"
Mihai Eminescu,Lasă-ți lumea ta uitată,13,"Numai luna printre ceață
Varsă apelor văpaie,
Și te află strânsă-n brațe,
Dulce dragoste bălaie."
Mihai Eminescu,Și dacă...,1,"Și dacă ramuri bat în geam
Și se cutremur plopii,
E ca în minte să te am
Și-ncet să te apropii."
Mihai Eminescu,Și dacă...,2,"Și dacă stele bat în lac
Adâncu-i luminându-l,
E ca durerea mea s-o-mpac
Înseninându-mi gândul."
Mihai Eminescu,Și dacă...,3,"Și dacă norii deși se duc
De iese-n luciu luna,
E ca aminte să-mi aduc
De tine-ntotdeauna."
Mihai Eminescu,Pajul cupidon...,1,"Pajul Cupidon, vicleanul,
Mult e rău și alintat,
Cu copii se hârjonește,
Iar la dame doarme-n pat."
Mihai Eminescu,Pajul cupidon...,2,"De lumină ca tâlharii
Se ferește binișor,
Pe ferești se suie noaptea
Dibuind încetișor;"
Mihai Eminescu,Pajul cupidon...,3,"Cordeluțe și nimicuri,
Iată toate-a lui averi...
Darnic când nu vrei nici una
Și zgârcit dacă le ceri."
Mihai Eminescu,Pajul cupidon...,4,"În volumul ros de molii
Cauți noaptea adevăr
Și-ntâlnești lipită-n file
Vița-i galbănă de păr."
Mihai Eminescu,Pajul cupidon...,5,"El dă gânduri nențelese
Vrâstei crude și necoapte,
Cu icoane luminoase
O îngână-ntreaga noapte."
Mihai Eminescu,Pajul cupidon...,6,"Când de-o sete sufletească
E cuprinsă fata mică -
A dormit cu ea alături
Ca doi pui de turturică."
Mihai Eminescu,Pajul cupidon...,7,"E sfios ca și copiii,
Dar zâmbirea-i e vicleană;
Dară galeși îi sunt ochii
Ca și ochii de vădană."
Mihai Eminescu,Pajul cupidon...,8,"Gât și umere frumoase,
Sânuri albe și rotunde
El le ține-mbrățișate
Și cu mânile le-ascunde."
Mihai Eminescu,Pajul cupidon...,9,"De te rogi frumos de dânsul,
Îndestul e de hain
Vălul alb de peste toate
Să-l înlăture puțin."
Mihai Eminescu,Rugăciunea unui dac,1,"Pe când nu era moarte, nimic nemuritor,
Nici sâmburul luminii de viață dătător,
Nu era azi, nici mâne, nici ieri, nici totdeuna,
Căci unul erau toate și totul era una;
Pe când pământul, cerul, văzduhul, lumea toată
Erau din rândul celor ce n-au fost niciodată,
Pe-atunci erai Tu singur, încât mă-ntreb în sine-mi:
Au cine-i zeul cărui plecăm a noastre inemi?"
Mihai Eminescu,Rugăciunea unui dac,2,"El singur zeu stătut-au nainte de-a fi zeii
Și din noian de ape puteri au dat scânteii,
El zeilor dă suflet și lumii fericire,
El este-al omenimei isvor de mântuire:
Sus inimile voastre! Cântare aduceți-i,
El este moartea morții și învierea vieții!"
Mihai Eminescu,Rugăciunea unui dac,3,"Și el îmi dete ochii să văd lumina zilei,
Și inima-mi împlut-au cu farmecele milei,
În vuietul de vânturi auzit-am a lui mers
Și-n glas purtat de cântec simții duiosu-i viers,
Și tot pe lâng-acestea cerșesc înc-un adaos:
Să-ngăduie intrarea-mi în vecinicul repaos!"
Mihai Eminescu,Rugăciunea unui dac,4,"Să blesteme pe-oricine de mine-o avea milă,
Să binecuvânteze pe cel ce mă împilă,
S-asculte orice gură, ce-ar vrea ca să mă râdă,
Puteri să puie-n brațul ce-ar sta să mă ucidă,
Ș-acela dintre oameni devină cel întâi
Ce mi-a răpi chiar piatra ce-oi pune-o căpătâi."
Mihai Eminescu,Rugăciunea unui dac,5,"Gonit de toată lumea prin anii mei să trec,
Pân' ce-oi simți că ochiu-mi de lacrime e sec,
Că-n orice om din lume un dușman mi se naște,
C-ajung pe mine însumi a nu mă mai cunoaște,
Că chinul și durerea simțirea-mi a-mpietrit-o,
Că pot să-mi blestem mama, pe care am iubit-o -
Când ura cea mai crudă mi s-a părea amor...
Poate-oi uita durerea-mi și voi putea sa mor."
Mihai Eminescu,Rugăciunea unui dac,6,"Străin și făr' de lege de voi muri - atunce
Nevrednicu-mi cadavru în uliță l-arunce,
Ș-aceluia, Părinte, să-i dai coroană scumpă,
Ce-o să amuțe cânii, ca inima-mi s-o rumpă,
Iar celui ce cu pietre mă va izbi în față,
Îndură-te, stăpâne, și dă-i pe veci viață!"
Mihai Eminescu,Rugăciunea unui dac,7,"Astfel numai, Părinte, eu pot să-ți mulțumesc
Că tu mi-ai dat în lume norocul să trăiesc.
Să cer a tale daruri, genunchi și frunte nu plec,
Spre ură și blestemuri aș vrea să te înduplec,
Să simt că de suflarea-ți suflarea mea se curmă
Și-n stingerea eternă dispar fără de urmă!"
Mihai Eminescu,Pe aceeași ulicioară...,1,"Pe aceeași ulicioară
Bate luna la ferești,
Numai tu de după gratii
Vecinic nu te mai ivești!"
Mihai Eminescu,Pe aceeași ulicioară...,2,"Și aceiași pomi în floare
Crengi întind peste zaplaz,
Numai zilele trecute
Nu le fac să fie azi."
Mihai Eminescu,Pe aceeași ulicioară...,3,"Altul este al tău suflet,
Alții ochii tăi acum,
Numai eu, rămas același,
Bat mereu același drum."
Mihai Eminescu,Pe aceeași ulicioară...,4,"Ah, subțire și gingașă
Tu pășeai încet, încet,
Dulce îmi veneai în umbra
Tăinuitului boschet"
Mihai Eminescu,Pe aceeași ulicioară...,5,"Și lăsându-te la pieptu-mi,
Nu știam ce-i pe pământ,
Ne spuneam atât de multe
Făr-a zice un cuvânt."
Mihai Eminescu,Pe aceeași ulicioară...,6,"Sărutări erau răspunsul
La-ntrebări îndeosebi,
Și de alte cele-n lume
N-aveai vreme să întrebi."
Mihai Eminescu,Pe aceeași ulicioară...,7,"Și în farmecul vieții-mi
Nu știam că-i tot aceea
De te razimi de o umbră
Sau de crezi ce-a zis femeia."
Mihai Eminescu,Pe aceeași ulicioară...,8,"Vântul tremură-n perdele
Astăzi ca și alte dăți,
Numai tu de după ele
Vecinic nu te mai arăți!"
Mihai Eminescu,"O, rămâi...",1,"""O, rămâi, rămâi la mine -
Te iubesc atât de mult!
Ale tale doruri toate
Numai eu știu să le-ascult;"
Mihai Eminescu,"O, rămâi...",2,"În al umbrei întuneric
Te asamăn unui prinț,
Ce se uit-adânc în ape
Cu ochi negri și cuminți;"
Mihai Eminescu,"O, rămâi...",3,"Și prin vuietul de valuri,
Prin mișcarea naltei ierbi,
Eu te fac s-auzi în taină
Mersul cârdului de cerbi:"
Mihai Eminescu,"O, rămâi...",4,"Eu te văd răpit de farmec
Cum îngâni cu glas domol,
În a apei strălucire
Întinzând piciorul gol"
Mihai Eminescu,"O, rămâi...",5,"Și privind în luna plină
La văpaia de pe lacuri,
Anii tăi se par ca clipe,
Clipe dulci se par ca veacuri."""
Mihai Eminescu,"O, rămâi...",6,"Astfel zise lin pădurea,
Bolți asupră-mi clătinând -
Șuieram l-a ei chemare
Ș-am ieșit în câmp râzând."
Mihai Eminescu,"O, rămâi...",7,"Astăzi chiar de m-aș întoarce
A-nțelege n-o mai pot...
Unde ești, copilărie,
Cu pădurea ta cu tot?"
Mihai Eminescu,Despărțire,1,"Să cer un semn, iubito, spre-a nu te mai uita?
Te-aș cere doar pe tine, dar nu mai ești a ta;
Nu floarea vestejită din părul tău bălai,
Căci singura mea rugă-i uitării să mă dai."
Mihai Eminescu,Despărțire,2,"Ci tu rămâi în floare ca luna lui April,
Cu ochii mari și umezi, cu zâmbet de copil,
Din cât ești de copilă să-ntinerești mereu,
Și nu mai ști de mine, că nu m-oi ști nici eu."
Mihai Eminescu,Crăiasa din povești,1,"Neguri albe, strălucite
Naște luna argintie,
Ea le scoate peste ape,
Le întinde pe câmpie;"
Mihai Eminescu,Crăiasa din povești,2,"S-adun flori în șezătoare
De painjen tort să rumpă,
Și anină-n haina nopții
Boabe mari de piatră scumpă."
Mihai Eminescu,Crăiasa din povești,3,"Lângă lac, pe care norii
Au urzit o umbră fină,
Ruptă de mișcări de valuri
Ca de bulgări de lumină,"
Mihai Eminescu,Crăiasa din povești,4,"Dându-și trestia-ntr-o parte,
Stă copila lin plecată,
Trandafiri aruncă roșii
Peste unda fermecată."
Mihai Eminescu,Crăiasa din povești,5,"Ca să vad-un chip, se uită
Cum aleargă apa-n cercuri,
Căci vrăjit de mult e lacul
De-un cuvânt al Sfintei Miercuri;"
Mihai Eminescu,Crăiasa din povești,6,"Ca să iasă chipu-n față,
Trandafiri aruncă tineri,
Căci vrăjiți sunt trandafirii
De-un cuvânt al Sfintei Vineri."
Mihai Eminescu,Crăiasa din povești,7,"Ea se uită... Păru-i galben,
Fața ei lucesc în lună,
Iar în ochii ei albaștri
Toate basmele s-adună."
Mihai Eminescu,Odă,1,"Nu credeam să învăț a muri vrodată;
Pururi tânăr, înfășurat în manta-mi,
Ochii mei nălțam visător la steaua
Singurătății."
Mihai Eminescu,Odă,2,"Când deodată tu răsăriși în cale-mi,
Suferință tu, dureros de dulce...
Pân-în fund băui voluptatea morții
Nendurătoare."
Mihai Eminescu,Odă,3,"Jalnic ard de viu chinuit ca Nessus,
Ori ca Hercul înveninat de haina-i;
Focul meu a-l stinge nu pot cu toate
Apele mării."
Mihai Eminescu,Odă,4,"De-al meu propriu vis, mistuit mă vaiet,
Pe-al meu propriu rug, mă topesc în flacări...
Pot să mai renviu luminos din el ca
Pasărea Phoenix?"
Mihai Eminescu,Odă,5,"Piară-mi ochii turburători din cale,
Vino iar în sân, nepăsare tristă;
Ca să pot muri liniștit, pe mine
Mie redă-mă!"
Mihai Eminescu,Venere și madonă,1,"Ideal pierdut în noaptea unei lumi ce nu mai este,
Lume ce gândea în basme și vorbea în poezii,
O! te văd, te-aud, te cuget, tânără și dulce veste
Dintr-un cer cu alte stele, cu-alte raiuri, cu alți zei."
Mihai Eminescu,Venere și madonă,2,"Venere, marmură caldă, ochi de piatră ce scânteie,
Braț molatic ca gândirea unui împărat poet,
Tu ai fost divinizarea frumuseții de femeie,
A femeiei, ce și astăzi tot frumoasă o revăd."
Mihai Eminescu,Venere și madonă,3,"Rafael, pierdut în visuri ca-ntr-o noapte înstelată,
Sufletu-mbătat de raze și d-eterne primăveri,
Te-a văzut și-a visat raiul cu grădini îmbălsămate,
Te-a văzut plutind regină pintre îngerii din cer"
Mihai Eminescu,Venere și madonă,4,"Și-a creat pe pânza goală pe Madona Dumnezeie,
Cu diademă de stele, cu surâsul blând, vergin,
Fața pală-n raze blonde, chip de înger, dar femeie,
Căci femeia-i prototipul îngerilor din senin."
Mihai Eminescu,Venere și madonă,5,"Astfel eu, pierdut în noaptea unei vieți de poezie,
Te-am văzut, femeie stearpă, fără suflet, fără foc,
Și-am făcut din tine-un înger, blând ca ziua de magie,
Când în viața pustiită râde-o rază de noroc."
Mihai Eminescu,Venere și madonă,6,"Am văzut fața ta pală de o bolnavă beție,
Buza ta învinețită de-al corupției mușcat,
Ș-am zvârlit asupră-ți, crudo, vălul alb de poezie
Și paloarei tale raza inocenței eu i-am dat."
Mihai Eminescu,Venere și madonă,7,"Ți-am dat palidele raze ce-nconjoară cu magie
Fruntea îngerului-geniu, îngerului-ideal,
Din demon făcui o sântă, dintr-un chicot, simfonie,
Din ochirile-ți murdare, ochiu-aurorei matinal."
Mihai Eminescu,Venere și madonă,8,"Dar azi vălul cade, crudo! dismețit din visuri sece,
Fruntea mea este trezită de al buzei tale-ngheț.
Și privesc la tine, demon, și amoru-mi stins și rece,
Mă învață cum asupră-ți eu să caut cu dispreț!"
Mihai Eminescu,Venere și madonă,9,"Tu îmi pari ca o bacantă, ce-a luat cu-nșelăciune
De pe-o frunte de fecioară mirtul verde de martir,
O fecioar-a cărei suflet era sânt ca rugăciunea,
Pe când inima bacantei e spasmodic, lung delir."
Mihai Eminescu,Venere și madonă,10,"O, cum Rafael creat-a pe Madona Dumnezeie,
Cu diadema-i de stele, cu surâsul blând, vergin,
Eu făcut-am zeitate dintr-o palidă femeie,
Cu inima stearpă, rece și cu suflet de venin!"
Mihai Eminescu,Venere și madonă,11,"Plângi, copilă? - C-o privire umedă și rugătoare
Poți din nou zdrobi și frânge apostat-inima mea?
La picioare-ți cad și-ți caut în ochi negri-adânci ca marea,
Și sărut a tale mâne, și-i întreb de poți ierta."
Mihai Eminescu,Venere și madonă,12,"Șterge-ți ochii, nu mai plânge!... A fost crudă-nvinuirea,
A fost crudă și nedreaptă, fără razim, fără fond.
Suflete! de-ai fi chiar demon, tu ești sântă prin iubire,
Și ador pe acest demon cu ochi mari, cu părul blond."
Mihai Eminescu,Sonet,1,"Iubind în taină am păstrat tăcere,
Gândind că astfel o să-ți placă ție,
Căci în priviri citeam o vecinicie
De-ucigătoare visuri de plăcere."
Mihai Eminescu,Sonet,2,"Dar nu mai pot. A dorului tărie
Cuvinte dă duioaselor mistere;
Vreau să mă-nec de dulcea-nvăpăiere
A celui suflet ce pe al meu știe."
Mihai Eminescu,Dorința,1,"Vino-n codru la isvorul
Care tremură pe prund,
Unde prispa cea de brazde
Crengi plecate o ascund."
Mihai Eminescu,Dorința,2,"Și în brațele-mi întinse
Să alergi, pe piept să-mi cazi,
Să-ți desprind din creștet vălul,
Să-l ridic de pe obraz."
Mihai Eminescu,Dorința,3,"Pe genunchii mei ședea-vei,
Vom fi singuri-singurei,
Iar în păr, înfiorate,
O să-ți cadă flori de tei."
Mihai Eminescu,Dorința,4,"Fruntea albă-n părul galben
Pe-al meu braț încet s-o culci,
Lăsând pradă gurii mele
Ale tale buze dulci..."
Mihai Eminescu,Dorința,5,"Vom visa un vis ferice,
Îngâna-ne-vor c-un cânt
Singuratece izvoare,
Blânda batere de vânt;"
Mihai Eminescu,Dorința,6,"Adormind de armonia
Codrului bătut de gânduri,
Flori de tei deasupra noastră
Or să cadă rânduri-rânduri."
Mihai Eminescu,Mortua est!,1,"Făclie de veghe pe umezi morminte,
Un sunet de clopot în orele sfinte,
Un vis ce își moaie aripa-n amar,
Astfeli ai trecut de al lumii otar."
Mihai Eminescu,Mortua est!,2,"Trecut-ai când ceru-i câmpie senină,
Cu râuri de lapte și flori de lumină,
Când norii cei negri par sombre palate,
De luna regină pe rând vizitate."
Mihai Eminescu,Mortua est!,3,"Te văd ca o umbră de-argint strălucită,
Cu-aripi ridicate la ceruri pornită,
Suind, palid suflet, a norilor schele,
Prin ploaia de raze, ninsoare de stele."
Mihai Eminescu,Mortua est!,4,"O rază te-nalță, un cântec te duce,
Cu brațele albe pe piept puse cruce,
Când torsul s-aude l-al vrăjilor caier
Argint e pe ape și aur în aer."
Mihai Eminescu,Mortua est!,5,"Văd sufletu-ți candid prin spațiu cum trece;
Privesc apoi lutul rămas... alb și rece,
Cu haina lui lungă culcat în sicriu,
Privesc la surâsu-ți rămas încă viu -"
Mihai Eminescu,Mortua est!,6,"Și-ntreb al meu suflet rănit de-ndoială,
De ce-ai murit, înger cu fața cea pală,
Au nu ai fost jună, n-ai fost tu frumoasă?
Te-ai dus spre a stinge o stea radioasă?"
Mihai Eminescu,Mortua est!,7,"Dar poate acolo să fie castele
Cu arcuri de aur zidite din stele,
Cu râuri de foc și cu poduri de-argint,
Cu țărmuri de smirnă, cu flori care cânt;"
Mihai Eminescu,Mortua est!,8,"Să treci tu prin ele, o sfântă regină,
Cu păr lung de raze, cu ochi de lumină,
În haină albastră stropită cu aur,
Pe fruntea ta pală cunună de laur."
Mihai Eminescu,Mortua est!,9,"O, moartea e-un chaos, o mare de stele,
Când viața-i o baltă de vise rebele;
O, moartea-i un secol cu sori înflorit,
Când viața-i un basmu pustiu și urât. -"
Mihai Eminescu,Mortua est!,10,"Dar poate... o ! capu-mi pustiu cu furtune,
Gândirile-mi rele sugrum cele bune...
Când sorii se sting și când stelele pică,
Îmi vine a crede că toate-s nimică."
Mihai Eminescu,Mortua est!,11,"Se poate ca bolta de sus să se spargă,
Să cadă nimicul cu noaptea lui largă,
Să văd cerul negru că lumile-și cerne
Ca prăzi trecătoare a morții eterne..."
Mihai Eminescu,Mortua est!,12,"Ș-atunci de-ai fi astfel... atunci în vecie
Suflarea ta caldă ea n-o să învie,
Atunci graiu-ți dulce în veci este mut...
Atunci acest înger n-a fost decât lut."
Mihai Eminescu,Mortua est!,13,"Și totuși, țărână frumoasă și moartă,
De racla ta razim eu harfa mea spartă
Și moartea ta n-o plâng, ci mai fericesc
O rază fugită din chaos lumesc."
Mihai Eminescu,Mortua est!,14,"Ș-apoi... cine știe de este mai bine
A fi sau a nu fi... dar știe oricine
Că ceea ce nu e, nu simte dureri,
Și multe dureri-s, puține plăceri."
Mihai Eminescu,Mortua est!,15,"A fi? Nebunie și tristă și goală;
Urechea te minte și ochiul te-nșală ;
Ce-un secol ne zice, ceilalți o deszic.
Decât un vis sarbăd, mai bine nimic."
Mihai Eminescu,Mortua est!,16,"Văd vise-ntrupate gonind după vise,
Pân' dau în morminte ce-așteaptă deschise,
Și nu știu gândirea-mi în ce să o stâng :
Să râd ca nebunii? Să-i blestem? Să-i plâng?"
Mihai Eminescu,Mortua est!,17,"La ce?... Oare totul nu e nebunie?
Au moartea ta, înger, de ce fu să fie?
Au e sens în lume? Tu chip zâmbitor,
Trăit-ai anume ca astfel să mori?
De e sens într-asta, e-ntors și ateu,
Pe palida-ți frunte nu-i scris Dumnezeu."
Mihai Eminescu,Noaptea...,1,"Noaptea potolit și vânăt arde focul în cămin;
Dintr-un colț pe-o sofă roșă eu în fața lui privesc,
Pân' ce mintea îmi adoarme, pân' ce genele-mi clipesc;
Lumânarea-i stinsă-n casă... somnu-i cald, molatic, lin."
Mihai Eminescu,Noaptea...,2,"Atunci tu prin întuneric te apropii surânzândă,
Albă ca zăpada iernii, dulce ca o zi de vară;
Pe genunchi îmi șezi, iubito, brațele-ți îmi înconjoară
Gâtul... iar tu cu iubire privești fața mea pălindă."
Mihai Eminescu,Noaptea...,3,"Cu-ale tale brațe albe, moi, rătunde, parfumate,
Tu grumazul îmi înlănțui, pe-al meu piept capul ți-l culci;
Ș-apoi ca din vis trezită, cu mânuțe albe, dulci,
De pe fruntea mea cea tristă tu dai vițele-ntr-o parte."
Mihai Eminescu,Noaptea...,4,"Netezești încet și leneș fruntea mea cea liniștită
Și gândind că dorm, șireato, apeși gura ta de foc
Pe-ai mei ochi închiși ca somnul și pe frunte-mi în mijloc
Și surâzi, cum râde visul într-o inimă-ndrăgită."
Mihai Eminescu,Noaptea...,5,"O! desmiardă, pân' ce fruntea-mi este netedă și lină,
O! desmiardă, pân-ești jună ca lumina cea din soare,
Pân-ești clară ca o rouă, pân-ești dulce ca o floare,
Pân' nu-i fața mea zbârcită, pân' nu-i inima bătrână."
Mihai Eminescu,Egipetul,1,"Nilul mișcă valuri blonde pe câmpii cuprinși de maur,
Peste el cerul d-Egipet, desfăcut în foc și aur;
Pe-a lui maluri gălbii, șese, stuful crește din adânc,
Flori juvaeruri în aer, sclipesc tainice în soare,
Unele-albe, nalte, fragezi, ca argintul de ninsoare,
Alte roșii ca jeratec, alte-albastre, ochi ce plâng."
Mihai Eminescu,Egipetul,2,"Și prin tufele de mături, ce cresc verzi, adânce, dese,
Păsări, îmblânzite-n cuiburi, distind penele alese,
Ciripind cu ciocu-n soare, gugiulindu-se cu-amor.
Înecat de vecinici visuri, răsărit din sfinte-isvoară,
Nilul mișc-a lui legendă și oglinda-i galben-clară
Cătră marea liniștită, ce înecă a lui dor."
Mihai Eminescu,Egipetul,3,"De-a lui maluri sunt unite câmpii verzi și țări ferice;
Memphis colo-n depărtare, cu zidirile-i antice,
Mur pe mur, stâncă pe stâncă - o cetate de giganți -
Sunt gândiri arhitectonici de-o grozavă măreție!
Au zidit munte pe munte în antica lor trufie,
I-a-mbrăcat cu-argint ca-n soare să lucească într-un lanț"
Mihai Eminescu,Egipetul,4,"Și să pară răsărită din visările pustiei,
Din năsipuri argintoase în mișcarea vijeliei,
Ca un gând al mării sfinte, reflectat de cerul cald
Ș-aruncat în depărtare... Colo se ridic trufașe
Și eterne ca și moartea piramidele-uriașe,
Racle ce încap în ele epopeea unui scald."
Mihai Eminescu,Egipetul,5,"Se-nserează... Nilul doarme și ies stelele din strungă,
Luna-n mare își aruncă chipul și prin nori le-alungă.
Cine-a deschis piramida și înăuntru a intrat?
Este regele: în haină de-aur roș și pietre scumpe
El intră să vad-acolo tot trecutul. - I se rumpe
A lui suflet când privește peste-a vremurilor vad."
Mihai Eminescu,Egipetul,6,"În zadar guvernă regii lumea cu înțelepciune.
Se-nmulțesc semnele rele, se-mpuțin faptele bune;
În zădar caut-al vieții înțeles nedezlegat.
Iese-n noapte... ș-a lui umbră lungă-ntins se desfășoară...
Pe-ale Nilului lungi valuri. - Astfel pe-unde de popoară
Umbra gândurilor regii se aruncă-ntunecat..."
Mihai Eminescu,Egipetul,7,"Ale piramidei visuri, ale Nilului reci unde,
Ale trestiilor sunet ce sub luna ce pătrunde
Par a fi snopuri gigantici de lungi sulițe de-argint,
Toat-a apei, a pustiei și a nopții măreție
Se unesc să-mbrace mândru veche-acea împărăție,
Să învie în deșerturi șir de visuri ce te mint."
Mihai Eminescu,Egipetul,8,"Râul sfânt ne povestește cu-ale undelor lui gure
De-a isvorului său taină, despre vremi apuse, sure,
Sufletul se-mbată-n visuri, care-alunecă în zbor.
Palmii risipiți în crânguri, auriți de-a lunei rază,
Nalță zveltele lor trunchiuri. - Noaptea-i clară, luminoasă,
Undele visează spume, cerurile-nșiră nori."
Mihai Eminescu,Egipetul,9,"Și în templele mărețe - colonade-n marmuri albe,
Noaptea zeii se preîmblă în vestmintele lor dalbe,
Și al preoților cântec sună-n harfe de argint;
Și la vântul din pustie, la răcoarea nopții brună,
Piramidele, din creștet, aiurind și jalnic sună;
Și sălbatec se plâng regii în giganticul mormânt."
Mihai Eminescu,Egipetul,10,"În zidirea cea antică, sus în frunte-i turnul maur.
Magul priivea pe gânduri în oglinda lui de aur,
Unde-a ceriului mii stele ca-ntr-un centru se adun.
El în mic privește-acolo căile lor tăinuite
Și cu varga zugrăvește drumurile lor găsite:
Au aflat sâmburul lumii, tot ce-i drept, frumos și bun."
Mihai Eminescu,Egipetul,11,"Și se poate că spre răul unei ginți efeminate,
Regilor pătați de crime, preoțimei desfrânate,
Magul, paza răzbunării, a citit semnul întors;
Ș-atunci vântul ridicat-a tot nisipul din pustiuri,
Astupând cu el orașe, ca gigantice sicriuri
Unei ginți, ce fără viață-ngreuia pământul stors."
Mihai Eminescu,Egipetul,12,"Uraganu-acum aleargă pân' ce caii lui îi crapă;
Și în Nil numai deșertul nisipișul și-l adapă,
Așternându-l peste câmpii cei odată înfloriți.
Memphis, Teba, țara-ntreagă coperită-i de ruine,
Prin deșert străbat sălbatec mari familii beduine,
Sorind viața lor de basme prin câmpie nisipiți."
Mihai Eminescu,Egipetul,13,"Dar ș-acum, turburând stele pe-ale Nilului lungi unde,
Noaptea flamingo cel roșu, apa-ncet, încet pătrunde,
Ș-acum luna argintește tot Egipetul antic;
Ș-atunci sufletul visează toat-istoria străveche,
Glasuri din trecut străbate l-a prezentului ureche,
Din a valurilor sfadă prorociri se aridic."
Mihai Eminescu,Egipetul,14,"Ș-atunci Memphis se înalță, argintos gând al pustiei,
Închegare măiestrită din suflarea vijeliei...
Beduini ce stau în lună, o minune o privesc,
Povestindu-și basme mândre îmbrăcate-n flori și stele
De orașul care iese din pustiile de jele;
Din pământ și de sub mare, s-aud sunete ce cresc."
Mihai Eminescu,Egipetul,15,"Marea-n fund clopote are care sună-n orice noapte;
Nilu-n fund grădine are, pomi cu mere de-aur coapte;
Sub nisipul din pustie cufundat e un popor,
Ce cu-orașele-i deodată se trezește și se duce
Sus în curțile din Memphis, unde-n săli lumină luce;
Ei petrec în vin și-n chiot orice noapte pân-în zori."
Mihai Eminescu,Adio,1,"De-acuma nu te-oi mai vedea,
Rămâi, rămâi cu bine!
Mă voi feri în calea mea
De tine."
Mihai Eminescu,Adio,2,"De astăzi dar tu fă ce vrei,
De astăzi nu-mi mai pasă
Că cea mai dulce-ntre femei
Mă lasă."
Mihai Eminescu,Adio,3,"Căci nu mai am de obicei
Ca-n zilele acele,
Să mă îmbăt și de scântei
Din stele,"
Mihai Eminescu,Adio,4,"Când degerând atâtea dăți,
Eu mă uitam prin ramuri
Și așteptam să te arăți
La geamuri."
Mihai Eminescu,Adio,5,"O, cât eram de fericit
Să mergem împreună,
Sub acel farmec liniștit
De lună!"
Mihai Eminescu,Adio,6,"Și când în taină mă rugam
Ca noaptea-n loc să steie,
În veci alături să te am,
Femeie!"
Mihai Eminescu,Adio,7,"Din a lor treacăt să apuc
Acele dulci cuvinte,
De care azi abia mi-aduc
Aminte."
Mihai Eminescu,Adio,8,"Căci astăzi dacă mai ascult
Nimicurile-aceste,
Îmi pare-o veche, de demult
Poveste."
Mihai Eminescu,Adio,9,"Și dacă luna bate-n lunci
Și tremură pe lacuri,
Totuși îmi pare că de-atunci
Sunt veacuri."
Mihai Eminescu,Adio,10,"Cu ochii serei cei de-ntâi
Eu n-o voi mai privi-o...
De-aceea-n urma mea rămâi -
Adio!"
Mihai Eminescu,Ce e amorul?,1,"Ce e amorul? E un lung
Prilej pentru durere,
Căci mii de lacrimi nu-i ajung
Și tot mai multe cere."
Mihai Eminescu,Ce e amorul?,2,"De-un semn în treacăt de la ea
El sufletul ți-l leagă,
Încât să n-o mai poți uita
Viața ta întreagă."
Mihai Eminescu,Ce e amorul?,3,"Dar încă de te-așteaptă-n prag
În umbră de unghere,
De se-ntâlnește drag cu drag
Cum inima ta cere:"
Mihai Eminescu,Ce e amorul?,4,"Dispar și ceruri și pământ
Și pieptul tău se bate,
Și totu-atârnă de-un cuvânt
Șoptit pe jumătate."
Mihai Eminescu,Ce e amorul?,5,"Te urmărește săptămâni
Un pas făcut alene,
O dulce strângere de mâni,
Un tremurat de gene."
Mihai Eminescu,Ce e amorul?,6,"Te urmăresc luminători
Ca soarele și luna,
Și peste zi de-atâtea ori
Și noaptea totdeauna."
Mihai Eminescu,Ce e amorul?,7,"Căci scris a fost ca viața ta
De doru-i să nu-ncapă,
Căci te-a cuprins asemenea
Lianelor din apă."
Mihai Eminescu,Lacul,1,"Lacul codrilor albastru
Nuferi galbeni îl încarcă;
Tresărind în cercuri albe
El cutremură o barcă."
Mihai Eminescu,Lacul,2,"Și eu trec de-a lung de maluri,
Parc-ascult și parc-aștept
Ea din trestii să răsară
Și să-mi cadă lin pe piept;"
Mihai Eminescu,Lacul,3,"Să sărim în luntrea mică,
Îngânați de glas de ape,
Și să scap din mână cârma,
Și lopețile să-mi scape;"
Mihai Eminescu,Lacul,4,"Să plutim cuprinși de farmec
Sub lumina blândei lune -
Vântu-n trestii lin foșnească,
Undoioasa apă sune!"
Mihai Eminescu,Lacul,5,"Dar nu vine... Singuratic
În zadar suspin și sufăr
Lângă lacul cel albastru
Încărcat cu flori de nufăr."
Mihai Eminescu,Înger și demon,1,"Noaptea-n Doma întristată, prin lumini îngălbenite
A făcliilor de ceară care ard lângă altare -
Pe când bolta-n fundul Domei stă întunecoasă, mare,
Nepătrunsă de-ochii roșii de pe mucuri ostenite,"
Mihai Eminescu,Înger și demon,2,"În biserica pustie, lângă arcul în părete,
Genuncheată stă pe trepte o copilă ca un înger;
Pe-a altarului icoană în de raze roșii frângeri,
Palidă și mohorâtă Maica Domnului se vede."
Mihai Eminescu,Înger și demon,3,"O făclie e înfiptă într-un stâlp de piatră sură;
Lucii picături de smoală la pământ cad sfârâind
Și cununi de flori uscate fâșâiesc amirosind
Ș-a copilei rugăciune tainic șopotit murmură."
