autor,titlu,text
Tudor Arghezi,Mă uit la flori,"Mă uit la flori, mă uit la stele:
Ești chinul dulce al tristeții mele.
Mă uit în mine, ca într-o chilie,
Mă uit în ceruri, în împărăție,
Mă uit în gol, mă uit în vizuini.
Te caut printre spinii din grădini,
Dau buruienile de-o parte, de otravă,
Și pipăi locul urmei tale cu zăbavă.
Străbat călare șesul, cucuruzul:
Te caut cu vederea, cu auzul.
Mă plec la tranfafiri și le miros
Bobocii din tulpinile de jos.

Fuseși în toate și te-ai dat în lături.
Încerc sulfina:tu trecusi alături.
Întreb plapandele verbine.
Ele răspund că știe patlagina mai bine.
Zisei soparlei:""A trecut pe-aici?""
Ea m-a trimis la șerpi și licurici.
Și neprimind răspuns nici de la stupi,
Mă iau după vulturi și lupi.

Am colindat moșia-n lung și lat
Și-am scoborat din leat în leat
Și, ostenit în râvna și puteri,
N-am dat de tine nicăieri.
Oriunde-ncep a cerceta
Trecuse albă, chiar atuncea, umbra ta.
Tăria-i de beteală și salbă lângă salbă.
Mi s-a părut odată că ai fost o nalbă.

Dar auzind o șoaptă, m-am întors:
Vorbise vântul într-un lan de orz...
""Omul cu șoimul caută mereu
Răspântia lui Dumnezeu.
Noi o vedem în câmp și în livede.
El singur are ochi și nu o vede.""

Cu jurământul morții, cel fără iertaciune,
Toate îl știu pe Domnul:nici una nu mi-l spune."
Tudor Arghezi,Maiul roz,"Chitara vag trăsare în zarea de azur,
Ning pe lac
Raze lungi
Blonde dungi ...
Pitpălac.
Zdrang, zdrang ...O sărutare ș-al frunzelor murmur,
Trestii tac
Și spre mal
Nici- un val, -
Pitpălac.
Chitara însă sună : Planc - plinc - plunc - planc - plunc - plac.
Pitpălac."
Tudor Arghezi,Mărăcine,"Te-ai chinuit atîta mărăcine,
Să scoți o floare și din tine.
Te-am așteptat un an, doi ani, cinci ani ...
Și te-am ferit de sapă și cazma
Întru-nflorirea ta.
Toți oamenii spuneau : -Să-l dăm afară-.
Și-am lăsat vară după vară,
M-ai răsplătit de lunga așteptare,
Dîndu-mi cea mai frumoasă floare."
Tudor Arghezi,Marile taceri,"La geamul sufletului tău
Se-ngrămădesc părerile de rău.
Le uiți un timp, dar ele se adună
Și se șoptesc alături împreună.
Voiai să uiți de tot, să uiți de toate,
Și, încercînd, văzuși că nu se poate.
Să fie leac? Să ți-l aducă cine?
Că morțile, și ele, se-ngrămădesc în tine.
Și lacrima-i amară,
O lacrimă de rouă și-o lacrimă de ceară.
Că am aprins în geam o lumînare
Și-o candelă, la ce-a mai fost și doare.
Au tremurat ca două stele,
Într-o-ngînare mută între ele,
Mîhnirilor și vieților trecute,
Răbdate pe tăcute.
De cîte ori, trăite, ai murit?
Mîhnirile ascunse le-ncepi și n-au sfîrșit."
Tudor Arghezi,Masca lui,"Schimbă mască după mască,
Mai ușor să te tîrască.
Spune după care mască
Ai vrea fața să-ți cunoască ?"
Tudor Arghezi,Mi-e dor de tine,"Mi-e dor de tine, zvelta mea femeie,
De gura ta de orhidee,
De sânul tău cu bumbi de dude,
De buzele-ți cărnoase, dulci și ude,
Mi-e dor de tot ce se ascunde,
De șoldurile tale tari, rotunde,
De genunchii tăi mi-e dor,
Să-mi strânga capul înlăuntrul lor.
Dă-mi pe limbă să le bea
Balele tale calde, mult iubita mea,
Femeia mea, durerea mea și viața mea.

Tu nu știi, că la rău și bine,
Inima, gândul meu, lipite sunt de tine,
Ca iedera te înfășoară
Sufletul meu, cu frunza lui ușoară.
Tulpina ta se-nalță pân' la stele
Strânsă de vrejul gândurilor mele.
Tu nu știi că ești totul pentru mine,
Lumina mea și zările senine,
Văzduhul nalt și apa ce o sorb,
Sufletul meu fără de tine-i orb,
Mâna tânjește, mintea se-nconvoaie
Ca spicul de secara fără ploaie.
Pământul meu te cere, cerul meu,
În care-aud șoptind pe Dumnezeu.
Grădina mea cu poame delicate,
Fântâna mea cu ape ridicate
Tâșnind în sus în soare
Și-aducătoare de răcoare.

Vino, femeia mea, să te mângâi
De-a lungul până la călcâi
Cu buzele, cu ochii, cu visarea.
Mă uit la tine, te frămânți ca marea,
Din spume de dantele, din talaze,
Cu peruzele, cu smaralde și topaze.
Strecoară-te subt luntrea mea și lină
Du-mi-o-n adânc și în lumină.

Te cânt ca un copil bătrân,
Lasă-mă să mi te-adorm pe sân,
Lasă-te-ntreagă să îți leagăn moale
În luntre farmecele tale
Și frumusețile tăcute.
Bijuteria mea cu pietre neștiute
Decât de robul tău care te cântă,
Vino încet și mă-nveșmântă
Cu sufletul, cu carnea ta,
Pe care nu o pot uita.
Tu ești iubita mea,
Stăpâna mea,
Durerea mea și bucuria mea.
Noi suntem unul amândoi
Ca un altoi lângă un alt altoi
Și-n lumea toată suntem numai noi,
Ca două cărți legate într-o carte,
De-a pururi, zi cu zi, până la moarte.
Să nu mai știu de nimeni, de nimic,
Puiule mic,
Nufărul meu deschis
Plin de parfume rare și de vis.
Vino,grădino,
Vino, senino.
Vino încet ca zborul tiptil de rîndunea
Iubita mea, femeia mea."
Tudor Arghezi,Mi-e milă,"Nu mi-e milă de ajuns să iubesc viața făpturilor tale,
pe care le-ai facut ca să le ucizi.
Mi-e milă, omule, de tine.
Mi-e milă de copiii tăi plăpînzi.
Mi-e milă că te istovești muncind.
Mi-e milă de caii care cad subt povară.
Mi-e milă de cîinele pribeag.
Mi-e milă de păsările care plîng iarna în codrii înghețați.
Mi-e milă de cerbi, căprioare și iepuri uciși de omul de
care mi-e milă.
Mi-e milă de vită blîndă, față-n față cu ucigașul topor.
Mi-e milă de stejarul doborit din rădăcina lui.
Mi-e milă de toată carnea, de toată vlaga, de toată slăbiciunea.
Mi-e milă de tine, canalie perfidă - javră cu inima seacă și
cu creierul murdar.
Mi-e milă și de tine, înfumurat și prost."
Tudor Arghezi,Mi-e sete,"Tânjesc pe-ndelete.
Mi-e foame, mi-e sete,
Dar n-aș putea, poate, să-i spui
Orișicui
Ce hrană
Mă poate nutri și ce mâna.
Am pâine, merinde și vin.
Pătulul mi-e plin.
Am poame-n livadă
Lăsate să cadă
Din pomi, din belșug.
Cirezile mug
De ugerii grei:
Mulgi câte ciubere și donițe vrei.
Nici vechea prisacă
Nu-mi este săracă
Și am în cămară
Și miere amară,
Pe lângă bucate.
Mi-e silă de toate,
De rău și de bine.
Mi-e foame și sete de tine"
Tudor Arghezi,Miez de noapte,"Întîlnite-n vîrful crucii,
Față-n față, steaua, luna,
Se privesc și, cîte una,
Stelele deșteaptă nucii.

Și pe-al cerului pieptar
Scapără frumoșii teferi
Sumedenii de luceferi,
Plini de voie și de har.

Din apus la răsărit
Toată iarbă de pe cer,
Mică-n bob cît un piper,
A-nflorit și-a tresărit.

Și pe cînd îmbatrînește
Lumea, jos, printre cotețe,
Într-o nouă tinerețe
Zilnic cerul nopții crește."
Tudor Arghezi,Miezul nopții,"Fie nori, fie senin,
Noaptea gîndurile vin,
Întrupate, nu în vis.
Nu știu cine le-a trimis.
Și mă-ntreabă : "" Ce-ai făcut
De cînd nu ne-am mai văzut ?
Ce-ai făcut în timpul zilei ?
Ai dat dajdiile milei ?
Ai dat dragoste și pace ?
I-ai dat dragostei pomană ?
Ai pus vrăbiilor hrană,
Florilor apă-n ghivece,
Ingrijat că ziua trece ?
Ai cernut din praf și tină
Vreo fărîmă de lumină ? -
Strînse, gîndurile-ntreabă,
Gînd cu gînd și împreună, -
Spune de-ai făcut o treabă
Împlinită-n vreme bună ?  ""
Să răspund la întrebare
Parcă vorba ei mă doare
Și răspunsul vine greu :
Mi-am făcut puținul meu.
O să caut să m-ascult
De pot face și mai mult.
Însă mergeți și-ntrebați
Ce-au făcut și ceilalți frați.
Nu cumva furați de șoapte
Ziua lor e tot o noapte ?"
Tudor Arghezi,Miracol,"Așezați la gura sobii
( Soba-i soarele pătrat )
Dă-mi, pămîntule cu bobii,
După cum ne-am mai jucat.

Culcă-te tu și visează,
Eu te scormon și te ar,
Și-o să vezi, pe la nămiază,
Că nu-i jocul în zadar.

Lasă-ți, cum îmi place mie,
Somnul greu pe seama mea,
Pun un bob și-mi dai o mie.
Dormi și nu te deștepta.

Te-oi trezi eu, bunăoară,
După sacii de la moară.
Nici eu știu, nici tu cunoști,
Și-o să rîdem ca doi proști."
Tudor Arghezi,Mireasa,"Ochii tăi s-au pus pe slove și cuvinte
Ca niște albine albastre, însetate de mirodeniile sfinte,
Și sugând mierea cărții s-au îmbătat cu ea.
Halucinata științei, vino în grădina mea,
Unde busuiocul a crescut ca brazii, și măceșii
Zgârie sâmburii sânului prin inul cămeșii.

Pământul umblă după tine să te soarbă
Cu vârfuri boante de iarbă oarbă.
Din sângele tău băut și din sudoare
Pot să iasă alte poame și feluri noi de floare.

Vino. Dinainte îți voi desface pelinul și romanița
Pe care le coace arșița.
Cu brațele și pieptul voi despica poiana
Și buruiana.

Voi ridica vițele fragede cu ghimpi de mărăcine
Ca niște omizi lungi, lipite de tine,
Te voi strecura ca dintr-o plasă,
Dând foile și umbra de o parte,
Cum ai făcut și tu în carte,
Mireasă !

După ce te voi fi trecut și apărat
De fiarele mici, de gâzele de un carat,
De șarpe, de lanțuri și de metale
Vegetale,
O să mă lași să-ți pui inele de mâini, brățări de picioare.
Și alte veșminte, dogoritoare."
Tudor Arghezi,Mirele,"Pășunea mea tu să fii
Cu păpădii.
Eu să fiu boul tău alb și nevinovat
Care te-aș fi păscut și te-aș fi rumegat,
Pe înserate,
Pe copitele îngenunchiate,
În jurul brațelor tale
Aș urca greul cerurilor goale
Și munții lunii până-n pisc.

Am rămâne în lună, pe disc,
Să arăm văile de tibișir,
Să semănăm lămâiță și calomfir.

Culcă-mi-te trândavă pe coarne,
Fă-te jugul meu de carne,
Stăpâna mea, frumoasă ca aurul,
De care tremură taurul."
Tudor Arghezi,Mîța,"Cînd se școală iese-n tindă.
De-abia-ncepe să se-ntindă,
Și-obosită de căscat
Se întoarce iar în pat.

Ca să doarmă și mai bine,
Laba căpătîi și-o ține,
Și din vis, cum s-a adus,
Că s-a pus cu burta-n sus.

Dar scurteica-i, ca de vată,
Cu opt nasturi e-ncheiată :
Și dormind și dolofani
Sug din ea cinci cotoșmani.

Creștetul, bălțat pieziș,
Pare strîns ca-ntr-un bariș
Înnodat cu două funte :
La urechile din frunte.

Ea visează poate, parcă,
O plimbare într-o barcă,
Pe un luciu argintiu
Poate chiar în Cișmigiu.

Că-i dă coadă-n ritm tîrcoale,
Ca-ntr-un lac de apă moale,
Coada ei de păr de pîslă,
Bătînd perna ca o vîslă ."
Tudor Arghezi,Mititeii,"Iar deasupra tuturora
Va vorbi vrun mititel,
Nu slăvindu-tu pe tine,
Lăudîndu-se pe el.

Dacă stai să-i mai asculți
Mititeii-s mult prea mulți,
Rostuiți adeseori
Ți-au ajuns și autori."
Tudor Arghezi,Omul și vrabia,"Pe buturugă subt pom
Îmbucă pîine un om,
Și din pom un titirez
Cerea fărîme de miez.
Acum, după-nvătătură,
Vine și le ia din gură."
Tudor Arghezi,Vrabia la spălătorie,"Titirez ori vrabie
Vino pîn' la albie
Unde maica spală rufe.
Ar avea și el o scufă
Și ciorapii de clătit,
Care s-au cam terfelit."
Tudor Arghezi,Chiriașul de pripas,"Vrăbioiule vecine,
Te rog să treci pe la mine.
Stai de-un an la noi pe casă
Și de chirie nu-ți pasă.
Mă tot ții într-o minciună
Și n-ai dat măcar arvună."
Tudor Arghezi,Vrabia n-are parale,"Vrabia cum să plătească
La casă gospodărească ?
N-are ban în buzunar
Și nici buzunar măcar.
Toată lumea doar o știe
Că nu plătește chirie
Și stă-n pod pe datorie."
Tudor Arghezi,Biata babă,"Dar nici maica nu-i bogată
Ca s-o ție fără plată.
Vrabia nu se gîndește
Că și baba se hrănește,
Ca să-i aducă în cioc,
Și ei, cîte-un glomotoc ?"
Tudor Arghezi,Morgenstimmung,"Tu ți-ai strecurat cîntecul în mine
Într-o dup-amiază, cînd
Fereastra sufletului zăvorîtă bine
Se deschisese-n vînt,
Fără să știu că te aud cîntînd.

Cîntecul tău a umplut clădirea toată,
Sertarele, cutiile, covoarele,
Ca o lavandă sonoră. Iată,
Au sărit zăvoarele,
Și mînăstirea mi-a rămas descuiată.

Și poate că nu ar fi fost nimic
Dacă nu intra să sape,
Cu cîntecul, și degetul tău cel mic,
Care pipăia mierlele pe clape -
Și-întreaga ta făptură, aproape.

Cu tunetul se prăbușiră și norii
În încăperea universului închis.
Vijelia aduse cocorii,
Albinele, frunzele...Mi-s
Șubrede bîrnele, ca foile florii.

De ce-ai cîntat? De ce te-am auzit?
Tu te-ai dumicat cu mine vaporos -
Nedespărțiți - în bolți.
Eu veneam de sus, tu veneai de jos.
Tu soseai din vieți, eu veneam din morți."
Tudor Arghezi,Mulțămită,"Mi-a ieșit în drum cu bine
Fata donițelor pline,
Aducînd de la izvor
Apă vie tuturor
De la seceră și coasă
Fata ochiului frumoasă,
Zveltă, naltă și ușoară
Cu glezne de căprioară.
Și desculță parcă zboară.
Mulțumescu-ți Păpădie,
Că mi-ai dat să sorb și mie.
De-atunci mintea mi-e mai vie
Și o nouă fericire
Mi se-așterne pe psaltire.
Toate-mi ies mereu din plin,
Înmulțite cum îmi vin.
Și am fost și eu întîiul
De ți-am sărutat călcîiul."
Tudor Arghezi,Musafirul,"Un păianjen mi se lasă
Din tavan, pe fir, pe masă,
Și se-ntoarce iar pe fir.
- "" O să ai un musafir "",
Mi-a prezis bucătăreasa.
Pe cînd el își țese plasa,
Suind de-andaratele,
S-au adus bucatele.
Musafirul e de față,
Că jucînd mereu pe ață,
Se desprinde, se agață
Și-nnodînd să nu și-o rupă,
Ți-a căzut de sus în supă."
Tudor Arghezi,Natură moartă,"Tacîmurilor, linguri, furculițe și cuțite,
Le-am auzit revolta pe șoptite
În spălatorul din bucătărie.
- "" Noi nu slujim decît cu farfurie
Și stăm numai atît la masă
Cît se dumică felul de mîncare grasă,
Și repetăm o singură figură:
Din gură-n blid și de la blid la gură.

În farfuria-ntinsă ori adîncă
Ajuți boierii-n timpul cît mănîncă.
Tot rostul nostru e să stăm aproape
De mînă celor ce-au să se îndoape.

Din strălucita mea tovărășie
Trec în lighean, de-a dreptul în leșie.
Icre, stacoji, sos franțuzesc
Totuna mi-s că tot mă murdăresc,
Și, tot trecînd prin pipăiri și guri,
Nu mai cunosc mîncarea de lături.
N-aș vrea să-mi fac păreri, dar cînd ne-au luat,
Spuneau :"" Sunt de argint curat "". ""

Dar adevăru-i numai pe cutie
Și-n galantar, unde stă scris : -Argintărie-.
Nu te-ai întors în cîrpă niciodată,
Să-ți vezi și coada că ți-a fost gravată?"
Tudor Arghezi,Neant,"Astupă fluierul, vioara
Oprește-o să mai sune.
Vreau s-amuțească tot ce cîntă,
Flaute, naiuri, orgi și strune.

Vreau să adoarmă toate,
Să  nu răzbată nici- o șoaptă.
Să văd că viață-i spînzurată
Într-un albastru fund de noapte.

Tăceți copaci, tăceți fîntîni,
Ca și cum viața n-a-nceput,
Pămîntul nostru să ramîie
În cer și soare, orb și mut.

Căci ar ajunge o silabă
Rostită nu pot ști de cine,
Ca să se prăbușească iarăș
Tăcerea veche peste mine."
Tudor Arghezi,Nici nu-i pasă,"Te-ai oprit într-un cais.
Pasăre, cin' te-a trimis ?

Te-ai mutat din dud în dud.
Cîntă, hai, să te aud.

Păsările fermecate
Nu au har să cînte toate ?

Cioc vioi și ochi zglobii,
Spune-mi tu de unde vii ?

Așa pasăre bălțată
N-am văzut-o niciodată.

Și atîta catifea,
scrisă numai pentru ea.

Între pomii din grădină
Ești acasă dar streină

Și să te ghicesc nu poci.
Mă apropii, tu te joci.

Nu știi, pasăre frumoasă,
Cum te cheamă ? Nici nu-ți pasă."
Tudor Arghezi,Nici suferințele nu sînt la fel,"Nici suferințele nu sînt la fel.
Unul apasă, altul rabdă-n el.
Pe unu-l doare talpa, pe celălalt grumazul,
Pe cei mai tari trufia, pe cei mai slabi necazul.

Tu gemi că ești puternic, el geme că-i sărac,
Pe amîndoi jurat sînt să vă-mpac.
Un vinovat îndură, alt vinovat înfrînge.
Tu dai otravă, semenul dă sînge.

Nefericiți și crînceni amîndoi.
Care-i mai teafăr dintre voi?
Cînd schimb pe cel mai mare, de sus, cu cel mai mic,
În cumpăna întoarsă nu s-a schimbat nimic."
Tudor Arghezi,Noaptea,"Ar fugi și n-are drum,
Dar se face fir de fum,
Se pitește să se țeasă,
În păduri cu frunza deasă.

De vecii, flăcăul soare
Umblă-n hău să se însoare
Și o caută prin lume,
Cu inel, să se cunune.

Doamne, ce fel de răbdare
Dragostea și asta are !
Zi de zi el o aleargă
Și o place că e neagră.

Dar s-o ia, cum și de unde ?
El se-arată, ea se-ascunde.
Hărăpoaica vrea să moară
Și frumoasă și fecioară."
Tudor Arghezi,Nu,"Nu căuta în sufletul cuiva
Că pătimește de iubit cîndva.
Să nu îi schimbi credința lui cinstită
Fie că-i rea și oropsită.
Legile inimii curate
Nu vor să fie-mpiedicate
Și osîndite ca niște păcate.

Tu suferă și înțelege
Și nu-i mai porunci o altă lege.
Că mintea ta nu știe ce cuprinde
Decît puțin, cît cumpără și vinde.
Păzește-ți cugetul la vreme,
Să  dojenească strîmb sau să blesteme,
Chiar dacă inima te doare
De așteptare și răbdare.

Viață ne rabdă, împliniți ori goi.
Să o răbdăm și noi.
Ea pretutindeni e deplină
Și risipită-n umbră și lumină."
Tudor Arghezi,Nu am...,"Nu am nici pietre, nici metale
Pentru suavele tale
Diafane frumuseți,
Adunate din sute de firimituri de vieți,
Din floare, din rouă, din pasăre,
Ca niște mărgele de mei, de porumb și de mazăre
Cu acul și firul.
Gândul meu ca trandafirul
S-a întristat.
Am uitat
Să culeg și să opresc
O strachină din argintul ceresc.
Mi-l așternuse luna pe masa cu scule
Și puteam să fac giuvaere destule...

Trezește-te, haide, din somn și din puf,
Gâdilată-n ochi de un zuluf
În care bate soarele.

Fiindcă vreau să ți le citesc mărțișoarele..."
Tudor Arghezi,Nu mai zăresc,"Nu mai zăresc și-aș sta să mai ascult,
Poteca merge încă mult ?

Și cine-ar fi croit-o prin mohor
Pentru un singur călător ?

Nici apele, nici vîntul n-o-ntrerup.
E pas de sfînt, e pas de lup ?

Se duce, doar se duce și nu vine,
Cărarea-aleasă numai pentru mine.

De cînd o umblu fără de răscruce,
Nu vreau să merg și ea mă duce.

M-aș odihni ...Secundă cu secundă
Potecă înapoi mi se scufundă ."
Tudor Arghezi,Nu spune,"Nu spune nimănuia ce știi și ce-ai văzut:
E-o cale de-a-nțelege mai tristă, dar curată.
De cîte ori și zborul nădejdii ți-a căzut,
Să n-afle nici frăția, nici pizma niciodată.
De-ai aripi, ți le-ascunde, de-ai nimburi - de asemeni.
Nu-ți cheltui mireasma, ca rozele și crinii.
Ascunde-ți-o și steaua, ca-n sînul unei cremeni.
Ea știe că-i zălog de taină al luminii.
Clădește-ți, frate, viața cu peșterile-n tine,
Departe de-altă viață, departe de-altă rază,
Și pardosindu-ți noaptea cu lespezi de rubine,
Vei ști tu singur dacă se sting ori scînteiază.
O punte duce-n bezna-ncuiată cu zăvor -
Sfărîmă-i-o și puntea, aruncă-ți și unealta.
Tu vei cunoaște singur, și-nvins și-nvingător,
Ce goluri și prăpăstii îți leagă-o zi de altă."
Tudor Arghezi,Nu știu,"Mi-e frică.
Nu știu de ce mi-e, mamă,  frică.
Mi-e frică de umbră și de soare,
Mi-e noaptea prea lungă și ziua prea mare.
Orele trec încîlcite și-ncete
Parcă bolnave și parcă bete
Și se opresc toate la mine,
Se uită zgîite ca niște măști și chipuri străine.
Mă cercetează, mă întreabă, fără chemare, fără cuvinte,
Sînt ca un om care ascunde și minte
Și nici eu și nici ele, nici una,
Nu știu care-mi este minciuna.
Am mințit
Că m-am născut, că am trăit ?
Și eu m-am născut ? Și eu am trăit ?
Nu-i dovedit.
Mai mult m-am iscat,
Că pirul uscat.
Ca un coșmar, plecat să măture azurul.
Dar am trăit suind mereu o scară
Care iese din lume afară
Îngreuiat mereu de o povară
Simțită însă nevăzută.
Am numărat treptele, o sută,
O mie, mii multe și număr și-acum
Că nu mă pot opri din drum.
Că dacă m-aș opri, că ins ce sînt, de sînge,
Scară e subreadă, se-ncovoaie și s-ar frînge
Și mi-e frică și să nu cad
În cine știe ce lume de Iad.
Și orele, măștile m-așteaptă
La fiecare treaptă,
Frumoase sau schimonosite,
Presimt că-mi caută o vină
De pe cînd nu eram în lumină
Să mă acuze, să mă judece
De pe cînd eram încă în scutece."
Tudor Arghezi,O furnică,"O furnică mică, mică
Dar înfiptă, va să zică,
Ieri, la prânz, mi s-a urcat
De pe vișinul uscat
Pe picioare, pentru căci
Mi le-a luat drept niște crăci.

Mărunțica de făptură
Duse harnică la gură
O fărâmă de ceva
Care-acasă trebuia
Așezat în magazie
Pentru iarna ce-o să vie.

""Un' te duci așa degrabă""
Gândul meu mâhnit o-ntreabă,
Încă nu te-ai lămurit
Că greșești și-ai rătăcit?
Cu merinda îmbucată
Te-ai suit până-n cravată
Și mai ai până-n chelie
Două dealuri și-o bărbie.
Nu vrei, tată, să-ți arăt
Cum iei drumul îndărăt?

Să-ți mai pun o întrebare
E aproape de culcare:
Unde dormi, aici, departe?
Într-o pagină de carte?
S-ajungi virgulă târzie
Într-un op de poezie?""

Mă gândesc ce-i de făcut
S-o feresc de neștiut,
Îngrijat de ce-o să zică
Maica stareță furnică
De-o lipsi din furnicar,
Și-o așteaptă în zadar."
Tudor Arghezi,Om cu om,"Un om fusese-o frunză și numai om cu om,
Au izbutit să crească și să se facă pom.
Că moare frunza-n ramuri, puiandră și ușure,
Copacul viețuiește și s-a-nmulțit pădure.
Tu-ți răsplătești ursita de grabnică pieire,
Făcîndu-te, din omul prigoanei, omenire."
Tudor Arghezi,Omule,"O lăcomie crâncenă,nebună.
Adună,omule, adună,
Căznește-te, fură, surpă și omoară.
Îți trebuiesc putere și comoară.
Iți trebuiescc palate și veșminte
Să-ți zacă-n ele hoit și oseminte.
Morminte, omule, morminte.
Avidă, mâna ta se strânge,
Storci aur și se scurge sânge.
Nadejde, sânge, har, ca un burete,
Le soarbe aurul cu sete
Și-n beciul tău zidit înghiață
Neprihănita oamenilor viață,
Avântul, bucuria, puse bine
De stârvul tău, păstrate pentru tine.
Îmi e rușine, omule, îmi e rușine."
Tudor Arghezi,Ora confuză,"Nu aș voi nici să mă plîng și nici să gem,
N-aș mai voi acum nici să blestem,
Nici dușmănia făr-asemănare
Nu mă mai tulbură și doare.
Nu mi-e mînie, nu mi-e deznădejde,
Cu alte umbre ceasul se-nnădește,
Nelămurit; șoptit a rugăciune,
Și nu pot ști nimic din ce-am a spune
Și nu am cui, căci nu-nțelege nime
Cum nici eu nu-nțeleg ce e cu mine.
Te iau duhovnic, suflete,-n tăcere
Ești tu măcar, sau sufăr de-o părere ?
Ca să te am eu, bobule de rouă,
M-am împărțit ca ziua, pe din două,
Și m-am gîndit că partea pămîntească
Celeialalte poate să se spovedească.
Dar ce să-ți spui ? Că n-am nimic de spus.
O ceață mă pătrunde, pare că de sus,
Și alta vine nu știu de unde a venit,
Parc-aș trăi și parc-aș fi murit,
Parcă aș fi și parcă aș fi fost,
Parcă-s pribeag și fără adăpost.
Un pai, o pleavă, un scaiete,
O ușa fără de părete
Sau o fereastră-n gol.
Nu pot nici să mă culc , nici să mă scol
Și mă trezesc cu cineva umblînd,
Și zic că poate-ar fi un gînd,
Dar gîndul mi-e și el nedeslușit,
De cine a intrat, de cine a ieșit
Din camerele mele, călcate pe furiș
Fără păreți și-acoperiș.
Mi-e frică de ceva. Pe-aci, pe undeva,
Se tot petrece, tot cîte ceva,
Taine ursuze, chipuri de secunde.
Nimicul se-mpletește și se -ascunde.
De cînd mă știu și m-am simțit mă-mbie
O viață petrecută-n agonie
Un început fără sfîrșit știut
Și un sfîrșit mereu fără-nceput."
Tudor Arghezi,Ora răzleață,"E către seară. Zarea stă grămadă
Și goii arbori parcă vor să cadă.
Adorm și-n sus și-n jos, în lac,
Dormind și lacul parcă de un veac.

Străbuni, strămoși din zeci de neamuri,
Copacii au rămas doar trunchiuri între ramuri,
Giganți în ruină: un trecut,
Morți în picioare-ntregi, cum au crescut.

Nedeslușită, umbra te-mbie și te cere.
Singurătate, ceață și tăcere."
Tudor Arghezi,Păcatul,"Pomul pe care Domnul îl oprise
Făcea de toate, și caise,
Smochine, chitre, pere moi și prune,
Care de care mai grase și mai bune,
Castan cu fel de fel de crăci,
Cu flori, miresme și murmure. Căci
În Paradis se îmbinau deodată
Tot bunătăți din lumea toată.

Să nu te-ndemne gîndul : "" Ia și papă ? ""
Să nu îți lase gura apă
Și să mai ții porunca minte
A sfîntului și bunului Părinte ?
Înger să fii, și tot ți-ar fi dat brînci
Inima - vai ! - să rupi și să mănînci,
Necum să fii băiat și fată,
La pomul care da și ciocolată.

Ei se uitau la poame, iar pe
Copac se-ncolăcise ispititorul șarpe,
Și ochii lui de mîță , aurii,
Îi împingeau să guste pe copii,
Care dădeau copacului tîrcoale,
Măcar din portocale ;
Că se cojesc mai mare dragul,
Nejerpelite cu briceagul.

Ce-or fi mâncat, ce nu vor fi mîncat,
Destul că au căzut în greu păcat.
Ba de abia atuncea, mi se pare,
Li s-a deschis mai bine pofta de mîncare
Și-au învățat în Raiul din pădure
De-abia să sară legea și să fure."
Tudor Arghezi,Paradisul,"-"" Grădina se chemase Paradis și Rai.
Acolo totdeauna-i mai, -
Oftează Eva a pustiu,
Cînd povestește, mai tîrziu,
Copiilor ținuți în poală,
De cîte ori îi culcă și îi spală, -
Acolo anul ține, fără greș,
De la caise pînă la cireși,
De la cireșe pînă la caise.

De două luni e anul, pare-mi-se,
Ba, mi se pare, nici de-atît.
Nu-i viscol, ger și timp urît,
Doar poame bune, cu toptanul,
Cît e grădina și cît ține anul.

Un rîu de miere și un rîu de lapte
Se-mpreunau în miezănoapte.
Și am văzut și altceva :
Bomboane-n flori și gîrle de cafea
Zahăr movili și cornuri mari cu mac
Stafide, nuci cu cozonac.

Puneai o chiflă și ieșeau o mie,
Crescute cîte cinci pe-o farfurie,
Cu frișcă și-nmuiate în sirop,
Cu rom o picătură ori un strop.
Ziceai în gînd  și, tăvi, nu mai țin minte,
Veneau pe fuga cu plăcinte,
Frigări cu pui intrau pe uși,
Aduse de băieți și de păpuși.

Peștii ieșeau, să întrebați pe tata,
Din iazuri, la dorință, copți de-a gata.
Și alegeai, pe sus, orice friptură,
Și se prăjea, prin aer, pîn' la gură.
Orice ai vrut și jinduit
Era de-ajuns să fi rîvnit.
Tata mișca numai sprînceana,
Și vinul alerga cu damigeana.

Așa era în Paradis. Păcat
Că l-am pierdut și nu am ascultat ! """
Tudor Arghezi,Păsăruică,"Hai, păsăruici, veniți din streașini multe ...
A fost o lună cine să v-asculte
Cînd ne cereați firimituri, la geam.
În ploi și frig, făptura v-o plîngeam,
Strigindu-vă : - Pițuici !- -Copii !- și -Fete !-
Veneați la noi cu bucurie, cete.
Ne-nțelegeați și graiul, fată,
Din țara noastră depărtată.
Ne despărțim de voi cu îndoială ...
De mîine prispa va rămîne goală
A intristatului balcon de sus
Și n-o să știți măcar că noi ne-am dus.
Plecăm de lîngă voi cu un oftat ...
De-abia v-ați învățat
Cu prieteni de pe alte tapșane și pășuni,
Poate mai inimoși , poate mai buni ...
Rămîneți în singurătate ...
O s-așteptați flămînde, fată mică,
Văzînd perdeaua trasă că nu se mai ridică."
Tudor Arghezi,Patru versuri,"Suferi și înduri și gemi.
Fii cinstită cînd blestemi.
Blestemul, ia seama bine,
Că te-ajunge, strîmb, pe tine."
Tudor Arghezi,Pe cobză,"Vi-i necaz că nu aveți
Și voi, două tinereți.
Zgîndărind aiurea struna,
Nu știți ce face cu una."
