autor,titlu,text
Ana Blandiana,Semantică,"Trebuie să recunosc că încă n-am reușit
Să descifrez limba greieră,
Deși de ani și ani mă pregătesc
În acest scop,
Am urmat prestigioasele universități
Ale lunii lui August,
Am scris studii savante
Despre stele și nopțile care le treieră
Și doctoratul mi l-am luat
În dialectul, oarecum înrudit,
Al frunzei de plop.
Și toate numai pentru a pătrunde
În palatul isteric
Plutind în văzduh pe stâlpi de vocale,
Cu lungi coridoare de țipăt,
Temniți de bocet profunde
Și turnuri suind osanale.
Uneori mi se părea că-ncep să-nțeleg
Răsucirea de sunete vibrând ascuțit
Și mă grăbeam să creez sisteme,
Morfologii și sintaxe
Aiuritoare,
Până când un strigăt
Mai sfâșietor și mai nestăpânit
Spărgea înțelesul
Și se scurgea din tipare.
Ohoho, ce de limbi sonore aș fi putut
Inventa pe de-a-ntregul,
De nu mi-ar fi fost dat să aud
Greierul pe care nu înțelegu-l."
Ana Blandiana,Iarna stelele,"Iarna stelele
Sunt atât de departe
Că nu poți să le vezi
Prin singurătate.
Iarna mările
Sunt atât de streine
Că nici cursul izvoarelor
Nu li se mai cuvine.
Iarna morții
Sunt atât de reci
Că îngheață pământul
Emisferei de veci."
Ana Blandiana,Concert,"Trebuie, știu, să rămân în fotoliul acesta,
Neurlând, nedându-mă de-a rostogolul,
Trebuie să stau ca și cum mi-aș face siesta,
Ca și cum n-aș simți sunetele dându-mi ocolul.
Am un sentiment de înfrângere ca și cum
Ochi albaștri de lup într-un codru zăresc,
Și nu pot să mă apăr, și-s închis într-un drum,
Și-o să mor că pe lupii aceștia eu îi iubesc.
O să mor că iubesc melodia aceasta suită
Ucigașă spre gâtul meu ca un ștreang,
Ca pe-o arteră-mi tai emoția neîmpărtășită,
Ca pe o lacrimă între pleoape-o sparg.
Ah, toate-ar fi altfel dac-aș putea să mă sfâșii,
Porțile coastelor să le deschid nesperat,
Direct în inimă, cântec să-mi vii,
Ocolind filtrul urechii stricat.
Sau de-aș putea, ca-ntr-o iarnă în vântul bătrân,
De trupul meu să mă descotoresc,
Să-mi țin pentru mine numai auzul păgân
Cu care, sunete, să vă iubesc.
Căci vă iubesc nesfârșit - iată, vă voi ruga
Să vă hrăniți cu bucățile în care mă rup.
O, hrana aceasta cum va-nnobila
Trupul tău, artă, de tânăr lup."
Ana Blandiana,Acasă,"Era un timp când mă simțeam
În trupul meu acasă,
Știam locul fiecărui lucru -
Fereastra în care răsare soarele
Și peretele dinspre nord,
Nu-mi era niciodată urât,
Îmi găseam de dimineața
Până seara de lucru,
Iar dacă plecam undeva
Abia așteptam să mă-ntorc.
Acum de-atâta ordine mi-e silă
Și de știutulpederost mi-e somn,
Nu mai țin minte când am fost adusă
În încăperea prea frumoasă pentru mine.
Căutam pe cineva și i-am rămas în loc?
Sau poate-a fost o cursă
În care-s prinsă încă?
Aștept de mult și am uitat pe cine...
Oh, mi-e atât de frig în casa asta!
Dac-aș pleca acum, ar fi de tot."
Ana Blandiana,Pastel,"E totul vechi. De veacuri.
Scrâșnesc sub pași pe lespezi
Piei lepădate vara de șerpii morți de mult.
Ce liniște. Mă uit în jur și-aud
Privirea veștedă foșnind prin aer.
Cățeii pământului evadați spre ruine mai proaspete
Și-au lăsat în cotloane piramidele albe.
Nu putred. Putrezirea ar însemna vibrare.
Dar timpul se usucă indiferent în veacuri.
Indiferentă piatra este nisip,
În piatră -
Urme de pași, indiferenți, pe loc.
Morți stâlpii, moartă bolta și prăbușită, mort
Turnul de veghe, podul, capela moartă, zidul,
Și treptele, și hrubele. Frumoasă,
Depusă peste toate,
Zăpada doar trăiește:
Strălucitoare, albă, zăpada face viermi!"
Ana Blandiana,Minunea,"Minunea trosnește sub tălpile mele
Abia îmbrăcată în frageda formă
A crengilor ude,
Deasupra capului meu se dezlănțuie
Și picură-n mine,
Glasul ei limpede
Și neînțeles se aude.
Ea curge pe pietre
Și le face frumoase,
Adoarme în fragi
Și le coace în somn,
Conul de brad i-e palat,
Leagăn ochiul de cârtiță,
Lumânare
Oricare pom.
În ea încap
Și fructele și rădăcinile,
Și fluturii și albinele,
Și răul și binele
Din cer și de pe pământ,
Și chiar și eu,
Nevrednica,
Nealungată
Niciodată
Din raiul
Pe care-am încercat
Să-l pângăresc
Pricepând."
Ana Blandiana,Seism,"Pământ cutremurat, neliniștit, isteric,
Pământ cu valuri
Ca o mare,
Taină zbătându-se să-și țină
Ascuns în grâne
Sufletul de foc,
Vânat bogat și slab din fire-n stare
S-amestece cu spaimă la un loc
Străvechi ruini și demolări viitoare...
Ce-ar mai putea
Din val să nască decât val,
Sfărmat și iarăși luând-o de la capăt,
Oare?
Pământ natal
Făcut ulcioare
Din care timpu-a curs la întâmplare
Și-a devenit istorie
În treacăt ..."
Ana Blandiana,Sunete de pământ,"Umilință nu asemenea celei a pietrelor călcate-n picioare
Sau muiate
În milenii de picurare,
Transformate-n argilă,
Rostogolite fără-ncetare,
Înmuiate în silă,
Făcute nisip.
Nu.
Umilință de animal
În care fiecare celulă îmi cere să țip
Și eu nu știu
Cu răgetul cui
Să înspăimânt,
Umilință a nimănui,
Animal de pustiu
Fără chip,
Cu limba tăiată,
Scoțând
Numai sunete de pământ."
Ana Blandiana,În locul,"În locul vuitoarelor mări
Legănate senzual de furtuni
Și umflate de lună,
Ascunzând în adâncuri de-a valma
Splendori și dezastre,
Eu am ales
Punând în balanță
Această picătură de rouă
În echilibru nesigur pe-o frunză,
Unde încape soarele întreg
În lupa scurtă a privirii noastre.
Eu singură am ales,
Fericită și fără speranță."
Ana Blandiana,Pleoape,"Mereu tresărind în tăcerea afundă,
Zbătute, muncite,
Frunze de plop,
Milioane de pleoape
Obosite
S-ascundă
Ochiul cel singur
Înlăcrimat și miop,
Pe care-l simțim între spete
Cum pătrunde arzând
Când pleoapele plopului
Sunt duse de vânt."
Ana Blandiana,Exasperarea,"Exasperarea de-a curge
Spre nimic și spre nimeni,
Cum curge sângele din rană,
Am învățat-o-n lungi istorii
Domesticite de neant,
Acolo unde munții lumii
Se bat în capete și râuri
De lapte și de miere pier
Zadarnic și exorbitant;
Exasperarea de-a crede
Că-i ridicol și chin
Să zgârii veșnicia cu tranșee,
Să construiești pe-un plaur o cupolă
Și un destin
Din năzuinți de-a gata;
Exasperarea-n stare să încheie
Și hazul, și necazul, și balada
Prin
Aceeași moarte benevolă..."
Ana Blandiana,Pământ,"Acest trup
Pe care-l rănesc
Și mângâierile,
Cu umeri din care aripile
Au renunțat să mai crească,
Este singura fâșie de pământ
Unde îmi pot clădi
O împărăție lumească.
Când te voi pierde,
Plăpând univers
Mai trecător decât frunza,
Fraged imperiu de-o oră
Pe care-l conduce norocul,
Toate armatele mele de îngeri
Jucându-se de-a v-ați ascunsa
Îți vor putea ține locul?"
Ana Blandiana,Cu capul în jos,"Răstoarnă oglinda,
Varsă din ea conținutul,
Lucrurile mișunătoare,
Petele de rugină care respiră
Lipite de sticlă,
Privirile mișcându-și labele genelor,
Chipul tău
Mâzgălit de edițiile lui succesive.
Răstoarn-o cu capul în jos,
Scutur-o bine,
Să nu mai rămână nimic
Decât pielița sticlei
Luminoasă și rece."
Ana Blandiana,Trup,"Doar aureolă
În jurul cuvântului -
O aureolă palpabilă, desigur,
Și chiar voluptuoasă,
Dar nu mai puțin inconsistentă,
Nu mai puțin trecătoare;
O aureolă care poate fi biciuită,
Flămânzită, siluită, ucisă
Sau care poate muri pur și simplu
Stingându-se de la sine
După ce și-a făcut datoria,
După ce a luminat ca un semn,
Ca o flacără deasupra comorii."
Ana Blandiana,Viermi călători,"Viermi călători, înaripați, pe roate,
Viermi cărora li s-a repartizat
Un cimitir mai nou
Și mai modern;
Valuri de viermi,
Cadavre vechi mutate
În mai ambigua eternitate
A unui secularizat infern;
Valuri de viermi
Migrând în cripte noi,
Viermi călători
Spre ziua de apoi,
În timp ce-n viitorul lac, mai fermi,
Peștii vor învăța să fie viermi."
Ana Blandiana,Gemeni,"Gemeni în uterul spaimei,
Locuitori ai aceleiași celule,
Orbi și muți
În bezna sonorizată sălbatic
Numai de pulsul hrănitor,
Smulgându-ne din nevertebrate,
Din pești și din păsări, din fiare,
Ca să ne poată naște
După chipul și asemănarea Ei.
Fără drept de apel
Condamnați la naștere,
Singuri și neputincioși în fața
Creșterii noastre-nvelite
În trupul ei crescător
Ca-ntr-un mormânt ce dospește viața viitoare.
Noi doi,
Gemeni în uterul spaimei."
Ana Blandiana,Impudice fructe,"Impudice fructe crăpate,
Arătându-și sâmburul gol,
Înalță-n văzduhul pierdut
Aburi mirați de alcool;
Miros vegetal de iubire
Sub soarele picotitor
În care plante de aur
Răsar, dorm o vară și mor;
Lene fierbinte și-adâncă,
Unde se-opresc și albinele,
Lumină atât de puternică,
Încât stinge răul și binele
Într-o beatitudine
Uimită ea însăși de sine;
Fructe senzuale cu viermi
În cărnile dulci de rușine..."
Ana Blandiana,Metamorfoze,"Îngerii au îmbrăcat haine de păsări
Care îi strâng pe sub aripi,
Păsările au îmbrăcat haine de pești
Ca să zboare sub mări.
Fiarelor le crește iarba la subțiori
Și subțiri rădăcini din copite,
Vorbele se-mperechează îndrăgostite
Ca să nască ocări.
Ca și cum nu eu
Sunt cel care strig
Ajutor,
Îmi astup urechile să nu mai aud
Și ochii-i întorc
Greu, ca pe niște pietre de moară săracă,
Scrâșnind.
Sunt
Ca o sămânță-ngropată
Care nu vrea să se facă
Nici plantă, nici pământ."
Ana Blandiana,Ar trebui,"Ar trebui să ne naștem bătrâni,
Să venim înțelepți,
Să fim în stare de-a hotărî soarta noastră în lume,
Să știm din răscrucea primară ce drumuri pornesc
Și iresponsabil să fie doar dorul de-a merge.
Apoi să ne facem mai tineri, mai tineri, mergând,
Maturi și puternici s-ajungem la poarta creației,
Să trecem de ea și-n iubire intrând adolescenți
Să ne facem copii la nașterea fiilor noștri.
Oricum ei ar fi atunci mai bătrâni decât noi,
Ne-ar învăța să vorbim, ne-ar legăna să dormim,
Noi am dispărea tot mai mult, devenind tot mai mici,
Cât bobul de strugure, cât bobul de mazăre, cât bobul de grâu..."
Ana Blandiana,Model,"Oh, fuga celui singur
Către Singurul,
După modelul căreia
Curg izvoarele
Și se formează avalanșele -
Câtă spaimă și cât eroism,
Câtă singurătate.
Când se depărtează de mine
O urmez
Gata de orice,
Cu sufletul la gură.
Când se întoarce,
Mă ascund înspăimântată
Și încerc să dispar.
Fuga celui singur
Dinspre și spre
Centrul singurătății,
După modelul căreia
Fac mările valuri!"
Ana Blandiana,Sufletul,"Sufletul e ceva în noi
Care nu poate exista în afară.
De câte ori nu mi s-a întâmplat
Să descopăr
Suflete goale în iarbă trăgând să moară...
Le luam cu grijă în palmă,
Dar niciodată
Nu găseam destul de repede pe cineva
Să le primească în sine,
Simțeam căușul palmei gol
Și-un abur, neatins de frunze, trecea
Bănuitor prin trupul meu.
Sufletul se-adăpostește în noi
De Dumnezeu?"
Ana Blandiana,Atât de frig,"Atât de frig, încât îngheață
Pe dinții câinilor saliva
În timp ce latră înspre luna
De spaima căreia turbară,
Atât de frig, încât teroarea
Îmi crapă buzele când strig
Și sângele, cald încă,
Mi-l ling precum o fiară..."
Ana Blandiana,Croaziere,"Știu mările planetei din croaziere,
Plecări aproape-adevărate-n lume,
Cu valuri uriașe și furtuni,
Cu pești nemaivăzuți și păsări rare,
Cu ierburi de culori necunoscute,
Cu ochiul treaz al farului pe urma noastră
Patern îngăduindu-ne-aventura
Și libera corabie lung plutind
La capătul sforii legate în port."
Ana Blandiana,Treceri,"La un capăt și la altul al somnului
Mă simt în pericol,
La trecerile acelea nesigure
Și prost încopciate între vieți,
Bărci abia apropiate să înjghebe un pod
Peste râul învolburat
Și gata să le despartă;
Adorm încet și cu grijă
Să nu calc cumva în moarte
Și mi-e frică mai ales de momentul trezirii
Când aș putea să alunec
Într-o viață străină,
De unde n-aș mai ști să mă întorc
Și-n care tot ce-a fost aici e vină."
Ana Blandiana,N-ai uitat graiul plantelor,"Știu, ai venit numai să-mi spui ceva,
Ceea ce norii nu puteau să-mi spună,
Nu poți rămâne,
N-ai haine călduroase
Și n-ai uitat graiul plantelor,
Tu ai venit numai să lași pe fruntea mea
Semnul care se citește „Noapte bună"".
Ți se face frig și pleci
Fără să mă iei,
Toate vietățile pământului
Vin, privesc semnul
Și mi se închină,
Pădurile îmi aduc jertfă frunze,
Șopârlele piei,
Dar în jurul meu rămâne lumină.
Și atunci
Vietățile pământului
Îmi cer socoteală și plată,
Pădurile se retrag jignite în șoapte,
Tu ești dus.
N-ai lăsat nici o punte,
Mi-ai pus semnul nopții pe frunte
Dar nu mi-ai spus
Dacă se face vreodată noapte."
Ana Blandiana,Chihlimbar,"Atâta lumină în aer,
Atâta miere în cer,
Încât văzduhul întreg pare
Un bulgăre de chihlimbar
În care
Zei fosilizați
Și proiecte neterminate de îngeri
Se întrevăd
Uimitor de exact
Și aproape se mișcă."
Ana Blandiana,Abia începusem să simt,"Abia începusem să simt
Că undeva-n rarul văzduh
Zăpada se va opri deodată,
Abia începusem să știu
Că nu mai poți să te ascunzi
De ochii mei avizi să vadă,
Abia zăream cum se depune
O linie limpede pe creștet,
Tremurătoare-n păr și moale
Pe genele-ți clipite-abia.
Abia-ndrăzneam să cred că ai tăi sunt
Umerii desenați în aer
Cu fără de sfârșit zăpadă
Și-a tale-aripile trădate
De nemaicontenita nea.
Aș fi putut să te ating
Dar mi-era teamă să nu scutur
De pe făptura-ți nevăzută
Conturul nesperat de clar,
Aș fi putut să te învăț
Pe dinafară pentru clipa
Când, întețindu-se ninsoarea,
Vei dispărea cu spaimă iar..."
Ana Blandiana,A lovi,"Nu îmi e frică,
Dar nu știu: cum
Se ridică
Glasul, brațul cum
Se întinde să lovească?
Și când strâng pumnul
Trebuie să strâng
Și aripa-ngerească?
Și ca să scuip în obraz
Trebuie să adun
Salivă și ură
În loc de silabe
Și trebuie să-l împroșc
Pe cel mai de-aproape?
Aripa îmi sângeră
Și se despică
Între răzbunare
Și alibi:
Nu mi-e frică,
Dar mi
Se pare
Mai mare
Umilința de a lovi."
Ana Blandiana,Elegie de dimineață,"La început făgăduisem să tac, dar apoi, dimineața,
V-am văzut apărând cu cenușă în porți,
Semănând, cum se seamănă grâul, cenușa,
Și n-am mai putut, și-am strigat: Ce faceți? Ce faceți?
Pentru voi am nins toată noaptea deasupra orașului,
Pentru voi am albit toată noaptea; o, dacă
Ați pricepe ce greu e să ningi!
Aseară de cum v-ați culcat am ieșit în văzduh.
Era întuneric acolo și frig. Trebuia
Să zbor până-n punctul unic în care
Vidul rotește în jurul lui sorii și-i stinge
Și eu trebuia să mai pâlpâi o clipă în unghiul acela
Ca să mă-ntorc ningând printre voi.
Orice fulg l-am gândit, cântărit, încercat,
Modelat, lustruit cu privirea,
Și acum cad de somn și de oboseală am febră.
Vă privesc semănând praful focului mort
Peste alba mea operă și zâmbind vă destănui -
Or să vină ninsori mult mai mari după mine
Și tot albul din lume va ninge pe voi,
Încercați să pricepeți legea lui de pe-acuma,
Or să vină uriașe ninsori după noi,
Și nu veți avea destulă cenușă,
Și copiii de mici învăța-vor să ningă,
Și-o să-acopere albul slaba voastră tăgadă,
Și intra-va pământul în rotirea de stele
Ca un astru arzând de zăpadă."
Ana Blandiana,Frunzele eu ți le-am dat,"Frunzele eu ți le-am dat.
Ți le cer.
Pământul din jurul tulpinii
Primit de la mine restituie-l.
Și seva.
Și posibilitatea de a înflori.
Tot ce ți-am dăruit cândva
Dă-mi înapoi,
Pentru că n-ai înțeles
Fluturii mei,
Pentru că nu te-ai bucurat îndeajuns
De frumoșii mei purtători ai sfârșitului."
Ana Blandiana,Am învățat să râdem,"Am învățat să râdem
Ca și cum am fi învățat
Mânuirea armelor.
Cei mai norocoși râd doar în vis,
Cei nefericiți râd toată ziua,
Râdem de secole
Și nimeni nu înțelege,
Și rar, uneori, nici noi nu-nțelegem.
Continua mitralieră a hohotelor
Care ne țin în viață
Sub luna subțire,
Exactă ca o cătușă."
Ana Blandiana,Țară de păsări,"O țară e făcută și din păsări,
Din V-urile mari căzând spre sud,
Rănite, alungate de somn și de trădare,
Venind înapoi
Obosite de dor,
Lunecând pe toboganul cerului
Recunoscătoare
Streșinei că nu s-a mutat
De pe vechiul pridvor.
O țară e făcută și din păsări
Cum o biserică
E făcută și din viața de apoi."
Ana Blandiana,Duminecă,"Crezi că nu știu
Că în dosul
Acestui mirific incendiu
Al pădurii căzute în roșu
Nu e decât timpul
Laș care trece
Mascându-și plecarea
Cu spectaculoase și ipocrite minuni?
Crezi că nu știu
Că gutuile
Nu cad sub regala
Lor greutate,
Ci-nvinse de-omizi
Născute din dragostea
Prevăzătoare
A meschinilor fluturi
Extravaganți și nebuni?
Crezi că nu știu
Că victorioasa întoarcere
A lăstunilor
Nu-i decât rezultatul
Alegerii crude
A celor puternici și răi
Dintre cei slabi și buni?
Fii liniștit,
Mi s-a spus
Totul și nici o iluzie
N-a rămas nealungată,
Învățătorii și-au făcut datoria.
Dacă, în după amiaza
De duminecă-a toamnei,
Lumea îmi pare perfectă,
Numai eu sunt vinovată,
Numai eu voi plăti - luni."
Ana Blandiana,Stea adusă de vânt,"De la început ai fost adusă de vânt
Ca o sămânță.
Am și glumit: „Cine-a mai văzut
Stea adusă de vânt?""
Dar mai târziu,
Când mi te-ai așezat pe frunte
Și-ai început să-ncolțești
Am înțeles că ești o sămânță.
Lacomă, înfiptă sălbatic în creier,
Cu raze aspre închipuind rădăcini,
Ești o sămânță.
Ce păcat
Că planta pe care,
Lumină din lumină, o naști
Nu se poate vedea
Decât după ce
Mă voi fi întunecat."
Ana Blandiana,Poem,"Cine și ce să viseze
În timpul crescut peste noi -
Nămeți grei de somn
Prin care cu gesturi viteze
Și lente se mișcă
Lunateci eroi?
Să nu strigi,
Trezirea-i ucide,
Ajunge să plângi
Și să-i vezi -
Ale încănemorții
Atât de timide
Dovezi."
Ana Blandiana,Pe nevăzute,"Pe nevăzute,
Așa cum întinzi mâna
Să numeri ouăle din cuib,
Abia atingându-le
Cu emoție și spaimă
În fața misterului etanș
Dinăuntru
(Ouă pe care pasărea
Va refuza să le mai clocească
Socotindu-le impure),
Pe nevăzute
Mâna lui se-ntinde-n somn
Și năruie
Cu fiecare vis
O mănăstire,
În timp ce Pasărea
Plutind deasupra apelor
Tot mai ușoară, tot mai liberă de balast,
Se înalță cu fiecare cădere
Până nu se mai vede."
Ana Blandiana,De ce,"De ce visează fructele alcooluri,
Și ierbile miresme iuți și tari,
Într-o lumină-atât de blândă
Că te îndeamnă să dispari?
De ce se pregătesc să se salveze,
Congestionați nedemn pe cer, cocorii,
Când poți s-aștepți cu-atâta pace
Să te destrami ușor, ca norii?
De ce se-nchid albinele în stupi
Și în semințe florile prevăzătoare,
Când toamna e atât de bună
Și ne învață cum se moare?"
Ana Blandiana,Departe,"Făptura care poartă numele meu
Se mișcă printre noi,
O zăresc totdeauna
De foarte departe -
O siluetă abia
Sau un gest uimitor.
O aud râzând
Și-mi aud cuvintele
Rostite de ea,
Devenite străine.
Eu, fără apărare,
Departe
Cu o mie de ani"
Ana Blandiana,Plâns care se ascultă singur,"Plâns care se ascultă singur,
Zăpadă amară
Topită în praf și polen,
Moartă pe umerii paznicului
Îmbătrânit de somnul pe lumină,
Zăpadă amară și firavă,
Biată zăpadă
Frig nedecis și-ndurător
Păstrându-mi insomnia fragedă
Și spaimele moi,
Zăpadă prevestind a noapte
Mult mai adâncă decât
Ar putea să-și închipuie ziua,
Cea mai plângătoare zi,
Zăpadă-amestecată cu fructe putrezite
Și cu sămânță de copii."
Ana Blandiana,Avram iancu,"Dormind înaintează cântând din fluier stins
Învinsul crai al suferinței noastre,
În urma lui cresc codri mari de plâns
Și hohotesc nemuritor dezastre.
În urma lui se ară singur de cutremur
Pământul nostru pustiit de somn
Și singur, sub al zilei roșu tremur,
Se seamănă cu oase vechi de domn.
Ar fi destul îndemnul din fluier să-și suspine
Și-ar încolți pământul scârbit războinici grei,
Dar el e încoifat c-un roi somnos de-albine
Și-armate are-n turme picotitorii mei;
Dar struguri dulci se-mbată și ațipesc în vie,
Dar norii-adorm pe ceruri și undele pe lac,
Dar grânele se culcă și se sfârșesc în glie,
Sub greutatea florilor de mac;
Dar dorm în albii râuri și frunzele-n păduri,
O țară-ntreagă transhumată-n vis,
Pe când măritu-i rege cu ochi deschiși și suri,
Dormind înaintează cântând din fluier stins."
Ana Blandiana,Dans în ploaie,"Lăsați ploaia să mă îmbrățișeze de la tâmple până la glezne,
Iubiții mei, priviți dansul acesta nou, nou, nou,
Noaptea-și ascunde ca pe-o patimă vântul în bezne,
Dansului meu i-e vântul ecou.
De frânghiile ploii mă cațăr, mă leg, mă apuc
Să fac legătura-ntre voi și-ntre stele.
Știu, voi iubiți părul meu grav și năuc,
Vouă vă plac flăcările tâmplelor mele.
Priviți până o să vi se atingă privirea de vânt
Brațele mele ca niște fulgere vii, jucăușe -
Ochii mei n-au cătat niciodată-n pământ,
Gleznele mele n-au purtat niciodată cătușe!
Lăsați ploaia să mă îmbrățișeze și destrame-mă vântul,
Iubiți-mi liberul dans fluturat peste voi -
Genunchii mei n-au sărutat niciodată pământul,
Părul meu nu s-a zbătut niciodată-n noroi!"
Ana Blandiana,Tu treci,"Tu treci prin ceață
Și eu știu că treci,
Și e destul ca norii
Să nu-mi mai pară reci
Sicrie fără sațiu
Umflându-se să-ncapă
Întreaga omenire
În pulberea de apă,
Inconsistent și acru
Dospindu-se-n văzduh.
Tu treci prin ceață:
Clar și-nalt, un duh
Ordonator de sensuri,
Scoțând din moarte lumi
Ce tremură uimite
Pe când ușor le-ndrumi
Ținându-le de umeri
Să nu le fie frică;
Tu treci prin ceață
Și-ochiul tău despică
Logice pârtii-n
Haosul de veci:
Tu treci, iubire,
Și eu știu că treci..."
Ana Blandiana,"Respir, respir","Respir, respir,
Cum stau cu ochii-nchiși,
Simt stelele-ascuțite prin pleoape
Scriindu-mi pe retină semne moi
Ca peștii morți pe luciul unei ape.
Se-ntâmplă ca în vis - respir, respir,
Bolta de sticlă groasă dă să crape
Când sângele luceferilor înghețat
Se umflă-n ea și nu îl mai încape;
Și-atunci lumina scârțâie prelung,
Ca un pietriș sub botul unei sape,
Și pașii tăi îndepărtându-se răsună
Cu dangăt surd de clopote sub ape
Înaintând atât de transparente
Că nu se văd - aproape, mai aproape;
Se-ntâmplă ca în vis - respir, respir
Cleștarul care vine să mă-ngroape."
Ana Blandiana,Din clipa...,"...Din clipa aceea începe
Iubirea sălbatecă de animal pentru pui.
Femeile ar trebui să moară la nașterea fiilor lor,
Totul ar fi atât de frumos în natură...
Plante-mpăcate și odihnitoare ar crește
Din coapsele lor cuibărite cuminți în durere,
Șerpi dulci s-ar prelinge-n țărâna
Depusă-ntre sânii lor grei,
Și fructe-ar rodi pe pământul
Hrănit cu lapte de mamă.
Totul ar fi atât de frumos.
Din jetul tremurător al sfințeniei
Femeile ar coborî în elemente zâmbind...
Dar nu se întâmplă așa.
Nu sunt omorâte.
Așa cum nici Hamlet nu-l omorâse pe rege
În timpul de rugă,
Temându-se
Că regele, poate, atunci, ar pătrunde în rai."
Ana Blandiana,Morfologie,"Dor aproape stins de lume,
Dor aproape stins de mine,
Substantive și pronume
Ale unei limbi străine
Dintre frazele căreia,
Moi și vechi, de catifea,
Verbe fermentând ideea
Să visez în limba mea.
Singura din limbi pe care
O murmur în somn și-n gând,
Răscolită declinare
Între leagăn și mormânt;
Cea pe care o-nțelege
Marea și-o vorbesc și munții -
Dulce, nenvățată lege,
Adjective și conjuncții,
Interjecțiile fierbinți,
Gândul care vrea să fie,
Dor de-o lume cu părinți
Și cu o copilărie."
Ana Blandiana,Încununată cu flori de mac,"Încununată cu flori de mac
Aproape descompuse,
Culese pe frig dimineața,
Când roua se face brumă
Și dacă umbli prin iarbă
Strivești sub tălpi cadavrele de greieri,
Încununată cu flori de mac,
Ciocnindu-mă de fluturi muribunzi,
Înaintez
Prin somnul numit de mine
Noiembrie,
Spre clipa incertă
Care nu e nici moarte,
Nici gând.
Râuri mari trec în somn
Spre oceane
Purtându-și peștii adormiți
În provizorii, umede lințolii."
Ana Blandiana,Așteaptă să vină octombrie,"Așteaptă să vină octombrie,
Așteaptă să treacă
Tulburea fugă de moarte
Ascunsă în rut,
Neroada furie a creșterii
Și coacerea oarbă,
Așteaptă până creanga
Se leapădă de fructe
Și fiara își uită
Puiul crescut.
Rămâi în cer
Până când ziua
Are curajul să se umilească,
Punându-se cu noaptea
Spate-n spate
Să vadă cine-i mai înalt
Și noaptea gingașă se-apleacă
Spre a părea
Egale și surori.
Nu te-apropia
Până te cheamă
Sânge stângaci
Ca să cobori.
Tu vino numai când răsare
Înlăcrimatul soare de octombrie
Din oul văruit cu nouri,
Clocit în calde veșnicii,
Pândește cumpăna din care
Se lasă-n jos cuminte -
Atunci
Poți, chip de om purtând,
Să vii!"
Ana Blandiana,Pahar cu margarete,"Pahar cu margarete de câmp
Pe-o masă albă
La care scriu
Mai liberă decât sunt;
În jur
Miros de fân
Corupător spre somnul
Din care poate va picura
Un cuvânt;
Cer dulce în amurg,
Asemeni cirezilor
Care se întorceau odinioară;
Dragoste pentru tot ce-a fost,
Pentru tot ce o să mai dispară,
Dragoste fără rost,
Dragoste fără hotar -
Umbrele plopilor, gratii lungi peste câmp,
Margarete de câmp
În pahar."
Ana Blandiana,Eu cred,"Eu cred că suntem un popor vegetal,
De unde altfel liniștea
În care așteptăm desfrunzirea?
De unde curajul
De-a ne da drumul pe toboganul somnului
Până aproape de moarte,
Cu siguranța
Că vom mai fi în stare să ne naștem
Din nou?
Eu cred că suntem un popor vegetal -
Cine-a văzut vreodată
Un copac revoltându-se?"
Ana Blandiana,Cărare,"Cărare dreaptă
Trasă prin iarbă
De pieptănul tălpilor goale
Ca printr-un păr
Al țărânii,
Creștet fierbinte de somn
Și gata să se prăvale
De bună voie din toamnă
Precum din viață, bătrânii."
Ana Blandiana,Cu fața spre munți,"Dacă aș înceta să aud,
Lumea mi s-ar părea deodată ridicolă
Ca o emisiune căreia i s-a luat sunetul
La televizor?
Un Dumnezeu surd
Peste care apele se fac de lână și cad,
Iar norii se ciocnesc fără tunet
Ca niște ghemotoace de hârtie
În coșul de gunoaie al cerului
Ar da semnalul încetării de sens
Acestui univers ce nu există
Decât prin scrâșnetul produs.
Iar palmele lui mari,
Care-i amplifică uneori
Pavilionul urechii,
Mi s-ar pune pe umeri
Întorcându-mă încet
Cu fața spre munți."
Ana Blandiana,Câmpia,"O, Doamne, dar eu?
Cumpănă a unei fântâni
Cu cât mai în cer
Cu atât mai adânc
Tensionată spre ape,
Privind de acolo câmpia
Arsă de secetă
Și fantomele dropiilor
De mult dispărute
Cum încremenesc cu gâtul întins
Și ascultă."
Ana Blandiana,Poveste,"Înaintez cu grijă, încet,
Pe un drum
Pe care îl tai eu însămi
Pășind:
Ca să știu să mă întorc,
Presar în urmă
Fărâme de litere și de cuvinte.
Sunt pornită de mult,
Mi s-au terminat
Puținele silabe pe care le avusesem
Merinde de drum.
Din fericire, am descoperit
Că totul
Poate fi transformat în cuvinte
Și am continuat să înaintez
Presărând
Vorbele în care mă destram
Cum se destramă un pulover vechi
În căpețele de lână-ncrețită de atâta purtare..."
Ana Blandiana,Aripi,"Bisericile n-au acoperișuri,
Ci aripi zgribulite pe trup
De șindrilă,
Pe care va veni o vreme
Să și le deschidă
Și să se înalțe
Încet, ca în silă,
Ducându-și făpturile
De aur și fum
În văzduh tot mai sus,
Zburând cu vuiet mare, precum
Un stol de păsări grele
Spre apus,
În timp ce munți isterici,
Amestecați cu marea
Țâșnită către ei,
S-ar prăvăli -
Frumos sfârșit al lumii
Sub cerul viu albastru
Roind de mari biserici
Vii."
