autor,titlu,text
Mihai Eminescu,Mortua est!,"Făclie de veghe pe umezi morminte,
Un sunet de clopot în orele sfinte,
Un vis ce își moaie aripa-n amar,
Astfeli ai trecut de al lumii otar.

Trecut-ai când ceru-i câmpie senină,
Cu râuri de lapte și flori de lumină,
Când norii cei negri par sombre palate,
De luna regină pe rând vizitate.

Te văd ca o umbră de-argint strălucită,
Cu-aripi ridicate la ceruri pornită,
Suind, palid suflet, a norilor schele,
Prin ploaia de raze, ninsoare de stele.

O rază te-nalță, un cântec te duce,
Cu brațele albe pe piept puse cruce,
Când torsul s-aude l-al vrăjilor caier
Argint e pe ape și aur în aer.

Văd sufletu-ți candid prin spațiu cum trece;
Privesc apoi lutul rămas... alb și rece,
Cu haina lui lungă culcat în sicriu,
Privesc la surâsu-ți rămas încă viu -

Și-ntreb al meu suflet rănit de-ndoială,
De ce-ai murit, înger cu fața cea pală,
Au nu ai fost jună, n-ai fost tu frumoasă?
Te-ai dus spre a stinge o stea radioasă?

Dar poate acolo să fie castele
Cu arcuri de aur zidite din stele,
Cu râuri de foc și cu poduri de-argint,
Cu țărmuri de smirnă, cu flori care cânt;

Să treci tu prin ele, o sfântă regină,
Cu păr lung de raze, cu ochi de lumină,
În haină albastră stropită cu aur,
Pe fruntea ta pală cunună de laur.

O, moartea e-un chaos, o mare de stele,
Când viața-i o baltă de vise rebele;
O, moartea-i un secol cu sori înflorit,
Când viața-i un basmu pustiu și urât. -

Dar poate... o ! capu-mi pustiu cu furtune,
Gândirile-mi rele sugrum cele bune...
Când sorii se sting și când stelele pică,
Îmi vine a crede că toate-s nimică.

Se poate ca bolta de sus să se spargă,
Să cadă nimicul cu noaptea lui largă,
Să văd cerul negru că lumile-și cerne
Ca prăzi trecătoare a morții eterne...

Ș-atunci de-ai fi astfel... atunci în vecie
Suflarea ta caldă ea n-o să învie,
Atunci graiu-ți dulce în veci este mut...
Atunci acest înger n-a fost decât lut.

Și totuși, țărână frumoasă și moartă,
De racla ta razim eu harfa mea spartă
Și moartea ta n-o plâng, ci mai fericesc
O rază fugită din chaos lumesc.

Ș-apoi... cine știe de este mai bine
A fi sau a nu fi... dar știe oricine
Că ceea ce nu e, nu simte dureri,
Și multe dureri-s, puține plăceri.

A fi? Nebunie și tristă și goală;
Urechea te minte și ochiul te-nșală ;
Ce-un secol ne zice, ceilalți o deszic.
Decât un vis sarbăd, mai bine nimic.

Văd vise-ntrupate gonind după vise,
Pân' dau în morminte ce-așteaptă deschise,
Și nu știu gândirea-mi în ce să o stâng :
Să râd ca nebunii? Să-i blestem? Să-i plâng?

La ce?... Oare totul nu e nebunie?
Au moartea ta, înger, de ce fu să fie?
Au e sens în lume? Tu chip zâmbitor,
Trăit-ai anume ca astfel să mori?
De e sens într-asta, e-ntors și ateu,
Pe palida-ți frunte nu-i scris Dumnezeu."
Mihai Eminescu,Noaptea...,"Noaptea potolit și vânăt arde focul în cămin;
Dintr-un colț pe-o sofă roșă eu în fața lui privesc,
Pân' ce mintea îmi adoarme, pân' ce genele-mi clipesc;
Lumânarea-i stinsă-n casă... somnu-i cald, molatic, lin.

Atunci tu prin întuneric te apropii surânzândă,
Albă ca zăpada iernii, dulce ca o zi de vară;
Pe genunchi îmi șezi, iubito, brațele-ți îmi înconjoară
Gâtul... iar tu cu iubire privești fața mea pălindă.

Cu-ale tale brațe albe, moi, rătunde, parfumate,
Tu grumazul îmi înlănțui, pe-al meu piept capul ți-l culci;
Ș-apoi ca din vis trezită, cu mânuțe albe, dulci,
De pe fruntea mea cea tristă tu dai vițele-ntr-o parte.

Netezești încet și leneș fruntea mea cea liniștită
Și gândind că dorm, șireato, apeși gura ta de foc
Pe-ai mei ochi închiși ca somnul și pe frunte-mi în mijloc
Și surâzi, cum râde visul într-o inimă-ndrăgită.

O! desmiardă, pân' ce fruntea-mi este netedă și lină,
O! desmiardă, pân-ești jună ca lumina cea din soare,
Pân-ești clară ca o rouă, pân-ești dulce ca o floare,
Pân' nu-i fața mea zbârcită, pân' nu-i inima bătrână."
Mihai Eminescu,Egipetul,"Nilul mișcă valuri blonde pe câmpii cuprinși de maur,
Peste el cerul d-Egipet, desfăcut în foc și aur;
Pe-a lui maluri gălbii, șese, stuful crește din adânc,
Flori juvaeruri în aer, sclipesc tainice în soare,
Unele-albe, nalte, fragezi, ca argintul de ninsoare,
Alte roșii ca jeratec, alte-albastre, ochi ce plâng.

Și prin tufele de mături, ce cresc verzi, adânce, dese,
Păsări, îmblânzite-n cuiburi, distind penele alese,
Ciripind cu ciocu-n soare, gugiulindu-se cu-amor.
Înecat de vecinici visuri, răsărit din sfinte-isvoară,
Nilul mișc-a lui legendă și oglinda-i galben-clară
Cătră marea liniștită, ce înecă a lui dor.

De-a lui maluri sunt unite câmpii verzi și țări ferice;
Memphis colo-n depărtare, cu zidirile-i antice,
Mur pe mur, stâncă pe stâncă - o cetate de giganți -
Sunt gândiri arhitectonici de-o grozavă măreție!
Au zidit munte pe munte în antica lor trufie,
I-a-mbrăcat cu-argint ca-n soare să lucească într-un lanț

Și să pară răsărită din visările pustiei,
Din năsipuri argintoase în mișcarea vijeliei,
Ca un gând al mării sfinte, reflectat de cerul cald
Ș-aruncat în depărtare... Colo se ridic trufașe
Și eterne ca și moartea piramidele-uriașe,
Racle ce încap în ele epopeea unui scald.

Se-nserează... Nilul doarme și ies stelele din strungă,
Luna-n mare își aruncă chipul și prin nori le-alungă.
Cine-a deschis piramida și înăuntru a intrat?
Este regele: în haină de-aur roș și pietre scumpe
El intră să vad-acolo tot trecutul. - I se rumpe
A lui suflet când privește peste-a vremurilor vad.

În zadar guvernă regii lumea cu înțelepciune.
Se-nmulțesc semnele rele, se-mpuțin faptele bune;
În zădar caut-al vieții înțeles nedezlegat.
Iese-n noapte... ș-a lui umbră lungă-ntins se desfășoară...
Pe-ale Nilului lungi valuri. - Astfel pe-unde de popoară
Umbra gândurilor regii se aruncă-ntunecat...

Ale piramidei visuri, ale Nilului reci unde,
Ale trestiilor sunet ce sub luna ce pătrunde
Par a fi snopuri gigantici de lungi sulițe de-argint,
Toat-a apei, a pustiei și a nopții măreție
Se unesc să-mbrace mândru veche-acea împărăție,
Să învie în deșerturi șir de visuri ce te mint.

Râul sfânt ne povestește cu-ale undelor lui gure
De-a isvorului său taină, despre vremi apuse, sure,
Sufletul se-mbată-n visuri, care-alunecă în zbor.
Palmii risipiți în crânguri, auriți de-a lunei rază,
Nalță zveltele lor trunchiuri. - Noaptea-i clară, luminoasă,
Undele visează spume, cerurile-nșiră nori.

Și în templele mărețe - colonade-n marmuri albe,
Noaptea zeii se preîmblă în vestmintele lor dalbe,
Și al preoților cântec sună-n harfe de argint;
Și la vântul din pustie, la răcoarea nopții brună,
Piramidele, din creștet, aiurind și jalnic sună;
Și sălbatec se plâng regii în giganticul mormânt.

În zidirea cea antică, sus în frunte-i turnul maur.
Magul priivea pe gânduri în oglinda lui de aur,
Unde-a ceriului mii stele ca-ntr-un centru se adun.
El în mic privește-acolo căile lor tăinuite
Și cu varga zugrăvește drumurile lor găsite:
Au aflat sâmburul lumii, tot ce-i drept, frumos și bun.

Și se poate că spre răul unei ginți efeminate,
Regilor pătați de crime, preoțimei desfrânate,
Magul, paza răzbunării, a citit semnul întors;
Ș-atunci vântul ridicat-a tot nisipul din pustiuri,
Astupând cu el orașe, ca gigantice sicriuri
Unei ginți, ce fără viață-ngreuia pământul stors.

Uraganu-acum aleargă pân' ce caii lui îi crapă;
Și în Nil numai deșertul nisipișul și-l adapă,
Așternându-l peste câmpii cei odată înfloriți.
Memphis, Teba, țara-ntreagă coperită-i de ruine,
Prin deșert străbat sălbatec mari familii beduine,
Sorind viața lor de basme prin câmpie nisipiți.

Dar ș-acum, turburând stele pe-ale Nilului lungi unde,
Noaptea flamingo cel roșu, apa-ncet, încet pătrunde,
Ș-acum luna argintește tot Egipetul antic;
Ș-atunci sufletul visează toat-istoria străveche,
Glasuri din trecut străbate l-a prezentului ureche,
Din a valurilor sfadă prorociri se aridic.

Ș-atunci Memphis se înalță, argintos gând al pustiei,
Închegare măiestrită din suflarea vijeliei...
Beduini ce stau în lună, o minune o privesc,
Povestindu-și basme mândre îmbrăcate-n flori și stele
De orașul care iese din pustiile de jele;
Din pământ și de sub mare, s-aud sunete ce cresc.

Marea-n fund clopote are care sună-n orice noapte;
Nilu-n fund grădine are, pomi cu mere de-aur coapte;
Sub nisipul din pustie cufundat e un popor,
Ce cu-orașele-i deodată se trezește și se duce
Sus în curțile din Memphis, unde-n săli lumină luce;
Ei petrec în vin și-n chiot orice noapte pân-în zori."
Mihai Eminescu,Adio,"De-acuma nu te-oi mai vedea,
Rămâi, rămâi cu bine!
Mă voi feri în calea mea
De tine.

De astăzi dar tu fă ce vrei,
De astăzi nu-mi mai pasă
Că cea mai dulce-ntre femei
Mă lasă.

Căci nu mai am de obicei
Ca-n zilele acele,
Să mă îmbăt și de scântei
Din stele,

Când degerând atâtea dăți,
Eu mă uitam prin ramuri
Și așteptam să te arăți
La geamuri.

O, cât eram de fericit
Să mergem împreună,
Sub acel farmec liniștit
De lună!

Și când în taină mă rugam
Ca noaptea-n loc să steie,
În veci alături să te am,
Femeie!

Din a lor treacăt să apuc
Acele dulci cuvinte,
De care azi abia mi-aduc
Aminte.

Căci astăzi dacă mai ascult
Nimicurile-aceste,
Îmi pare-o veche, de demult
Poveste.

Și dacă luna bate-n lunci
Și tremură pe lacuri,
Totuși îmi pare că de-atunci
Sunt veacuri.

Cu ochii serei cei de-ntâi
Eu n-o voi mai privi-o...
De-aceea-n urma mea rămâi -
Adio!"
Mihai Eminescu,Ce e amorul?,"Ce e amorul? E un lung
Prilej pentru durere,
Căci mii de lacrimi nu-i ajung
Și tot mai multe cere.

De-un semn în treacăt de la ea
El sufletul ți-l leagă,
Încât să n-o mai poți uita
Viața ta întreagă.

Dar încă de te-așteaptă-n prag
În umbră de unghere,
De se-ntâlnește drag cu drag
Cum inima ta cere:

Dispar și ceruri și pământ
Și pieptul tău se bate,
Și totu-atârnă de-un cuvânt
Șoptit pe jumătate.

Te urmărește săptămâni
Un pas făcut alene,
O dulce strângere de mâni,
Un tremurat de gene.

Te urmăresc luminători
Ca soarele și luna,
Și peste zi de-atâtea ori
Și noaptea totdeauna.

Căci scris a fost ca viața ta
De doru-i să nu-ncapă,
Căci te-a cuprins asemenea
Lianelor din apă."
Mihai Eminescu,Lacul,"Lacul codrilor albastru
Nuferi galbeni îl încarcă;
Tresărind în cercuri albe
El cutremură o barcă.

Și eu trec de-a lung de maluri,
Parc-ascult și parc-aștept
Ea din trestii să răsară
Și să-mi cadă lin pe piept;

Să sărim în luntrea mică,
Îngânați de glas de ape,
Și să scap din mână cârma,
Și lopețile să-mi scape;

Să plutim cuprinși de farmec
Sub lumina blândei lune -
Vântu-n trestii lin foșnească,
Undoioasa apă sune!

Dar nu vine... Singuratic
În zadar suspin și sufăr
Lângă lacul cel albastru
Încărcat cu flori de nufăr."
Mihai Eminescu,Înger și demon,"Noaptea-n Doma întristată, prin lumini îngălbenite
A făcliilor de ceară care ard lângă altare -
Pe când bolta-n fundul Domei stă întunecoasă, mare,
Nepătrunsă de-ochii roșii de pe mucuri ostenite,

În biserica pustie, lângă arcul în părete,
Genuncheată stă pe trepte o copilă ca un înger;
Pe-a altarului icoană în de raze roșii frângeri,
Palidă și mohorâtă Maica Domnului se vede.

O făclie e înfiptă într-un stâlp de piatră sură;
Lucii picături de smoală la pământ cad sfârâind
Și cununi de flori uscate fâșâiesc amirosind
Ș-a copilei rugăciune tainic șopotit murmură.

Cufundat în întuneric, lâng-o cruce mărmurită,
Într-o umbră neagră, deasă, ca un demon El veghează,
Coatele pe brațul crucii le destinde și le-așază,
Ochii cufundați în capu-i, fruntea tristă și-ncrețită.

Și bărbia lui s-apasă de al pietrei umăr rece,
Părul său negru ca noaptea peste-al marmurei braț alb;
Abia candela cea tristă cu reflectul ei roz-alb
Blând o rază mai aruncă ce peste-a lui față trece.

Ea un înger ce se roagă - El un demon ce visează;
Ea o inimă de aur - El un suflet apostat;
El, în umbra lui fatală, stă-ndărătnic răzemat -
La picioarele Madonei, tristă, sfântă, Ea veghează.

Pe un mur înalt și rece de o marmură curată,
Albă ca zăpada iernei, lucie ca apa lină,
Se răsfrânge ca-n oglindă a copilei umbră plină -
Umbra ei, ce ca și dânsa stă în rugă-ngenuncheată.

Ce-ți lipsește oare ție, blond copil cu-a ta mărire,
Cu de marmur-albă față și cu mânile de ceară,
Văl - o negură diafană mestecată-n stele; - clară
E privirea-ți inocentă sub a genelor umbrire;

Ce-ți lipsește să fii înger - aripi lungi și constelate.
Dar ce văd: Pe-a umbrei tale umeri vii ce se întinde?
Două umbre de aripe ce se mișcă tremurânde,
Două aripe de umbră cătră ceruri ridicate.

O, nu-i umbra ei aceea - este îngeru-i de pază;
Lângă marmura cea albă văd ființa-i aeriană.
Peste viața-i inocentă, viața lui cea sântă plană,
Lângă dânsa el se roagă, lângă ea îngenunchează.

Dar de-i umbra ei aceea - atunci Ea un înger este,
Însă aripile-i albe lumea-a le vedea nu poate;
Muri sfințiți de-a omenirii rugăciuni îndelungate
Văd aripile-i diafane și de dânsele dau veste.

Te iubesc! - era să strige demonul în a lui noapte,
Dară umbra-naripată a lui buze le înmoaie;
Nu spre-amor - spre-nchinăciune el genunchii-și încovoaie
Și ascultă dus din lume a ei dulci și timizi șoapte.

Ea? - O fiică e de rege, blondă-n diadem de stele,
Trece-n lume fericită, înger, rege și femeie;
El? - răscoală în popoare a distrugerii scânteie
Și în inimi pustiite samănă gândiri rebele.

Despărțiți de-a vieții valuri, între el și între dânsa
Veacuri sunt de cugetare, o istorie,-un popor,
Câteodat' - deși arare - se-ntâlnesc, și ochii lor
Se privesc, par a se soarbe în dorința lor aprinsă.

Ochii ei cei mari, albaștri, de blândețe dulci și moi,
Ce adânc pătrund în ochii lui cei negri furtunoși!
Și pe fața lui cea slabă trece-ușor un nour roș -
Se iubesc... Și ce departe sunt deolaltă amândoi!

A venit un rege palid, și coroana sa antică,
Grea de glorii și putere, l-a ei poale-ar fi depus,
Pe-ale tronului covoare ea piciorul de-ar fi pus
Și în mâna-i însceptrată, mâna ei îngustă, mică.

Dară nu - mute rămas-au buzele-i abia deschise,
Mută inima în pieptu-i, mâna ei trasă-ndărăt.
În a sufletului taină, ea iubea. Clar și încet
Se ivea fața de demon fecioreștile ei vise.

Ea-l vedea mișcând poporul cu idei reci, îndrăznețe;
Ce puternic e - gândi ea, cu-amoroasă dulce spaimă;
El prezentul îl răscoală cu-a gândirilor lui faimă
Contra tot ce grămădiră veacuri lungi și frunți mărețe.

El ades suit pe-o piatră cu turbare se-nfășoară
În stindardul roș și fruntea-i aspră-adâncă, încrețită,
Părea ca o noapte neagră de furtune-acoperită,
Ochii fulgerau și vorba-i trezea furia vulgară.

Pe-un pat sărac asudă într-o lungă agonie
Tânărul. O lampă-ntinde limb-avară și subțire,
Sfârâind în aer bolnav. - Nimeni nu-i știe de știre,
Nimeni soartea-i n-o-mblânzește, nimeni fruntea nu-i mângâie.

Ah! acele gânduri toate îndreptate contra lumei,
Contra legilor ce-s scrise, contra ordinii-mbrăcate
Cu-a lui Dumnezeu numire - astăzi toate-s îndreptate
Contra inimii murinde, sufletul vor să-i sugrume!

A muri fără speranță! Cine știe-amărăciunea
Ce-i ascunsă-n aste vorbe? - Să te simți neliber, mic,
Să vezi marile-aspirații că-s reduse la nimic,
Că domnesc în lume rele căror nu te poți opune,

C-opunându-te la ele, tu viața-ți risipești -
Și când mori să vezi că-n lume viețuit-ai în zadar:
O astfel de moarte-i iadul. Alte lacrimi, alt amar
Mai crud nici e cu putință. Simți că nimica nu ești

Și acele gânduri negre mai nici a muri nu-l lasă.
Cum a intrat el în viață! Cât amor de drept și bine,
Câtă sinceră frăție adusese el cu sine!
Și răsplata? - Amărârea, care sufletu-i apasă.

Dar prin negurile negre, care ochii îi acopăr,
Se apropie-argintoasă umbra nalt-a unui înger,
Se așază lin pe patu-i; ochii lui orbiți de plângeri
Ea-i sarută. - De pe dânșii negurile se descopăr...

Este Ea. C-o mulțămire adâncă, nemaisimțită,
El în ochii ei se uită. - Mândră-i de înduioșere;
Ceasul ultim îi împacă toată viața-i de durere;
Ah! șoptește el pe moarte - cine ești ghicesc, iubită.

Am urmat pământul ista, vremea mea, viața, poporul
Cu gândirile-mi rebele contra cerului deschis;
El n-a vrut ca să condamne pe demon, ci a trimis
Pre un înger să mă-mpace, și-mpăcarea-i... e amorul."
Mihai Eminescu,Floare albastră,"- ""Iar te-ai cufundat în stele
Și în nori și-n ceruri nalte?
De nu m-ai uita încalte,
Sufletul vieții mele.

În zadar râuri în soare
Grămădești-n a ta gândire
Și câmpiile Asire
Și întunecata mare;

Piramidele-nvechite
Urcă-n cer vârful lor mare -
Nu căta în depărtare
Fericirea ta, iubite!""

Astfel zise mititica,
Dulce netezindu-mi părul.
Ah! ea spuse adevărul;
Eu am râs, n-am zis nimica.

- ""Hai în codrul cu verdeață,
Und-isvoare plâng în vale,
Stânca stă să se prăvale
În prăpastia măreață.

Acolo-n ochiu de pădure,
Lângă trestia cea lină
Și sub bolta cea senină
Vom ședea în foi de mure.

Și mi-i spune-atunci povești
Și minciuni cu-a ta guriță,
Eu pe-un fir de romăniță
Voi cerca de mă iubești.

Și de-a soarelui căldură
Voi fi roșie ca mărul,
Mi-oi desface de-aur părul,
Să-ți astup cu dânsul gura.

De mi-i da o sărutare,
Nime-n lume n-a s-o știe,
Căci va fi sub pălărie -
Ș-apoi cine treabă are!

Când prin crengi s-a fi ivit
Luna-n noaptea cea de vară,
Mi-i ține de subsuoară,
Te-oi ține de după gât.

Pe cărare-n bolți de frunze,
Apucând spre sat în vale,
Ne-om da sărutări pe cale,
Dulci ca florile ascunse.

Și sosind l-al porții prag,
Vom vorbi-n întunecime;
Grija noastră n-aib-o nime,
Cui ce-i pasă că-mi ești drag?""

Înc-o gură - și dispare...
Ca un stâlp eu stam în lună!
Ce frumoasă, ce nebună
E albastra-mi, dulce floare!

Și te-ai dus, dulce minune,
Ș-a murit iubirea noastră -
Floare-albastră! floare-albastră!...
Totuși este trist în lume!"
Mihai Eminescu,Se bate miezul nopții...,"Se bate miezul nopții în clopotul de-aramă,
Și somnul, vameș vieții, nu vrea să-mi ieie vamă.
Pe căi bătute-adesea vrea mintea să mă poarte,
S-asamăn între-olaltă viață și cu moarte;
Ci cumpăna gândirii-mi și azi nu se mai schimbă,
Căci între amândouă stă neclintita limbă."
Mihai Eminescu,Înger de pază,"Când sufletu-mi noaptea veghea în estaze,
Vedeam ca în vis pe-al meu înger de pază,
Încins cu o haină de umbre și raze,
C-asupră-mi c-un zâmbet aripile-a-ntins;
Dar cum te văzui într-o palidă haină,
Copilă cuprinsă de dor și de taină,
Fugi acel înger de ochiu-ți învins.

Ești demon, copilă, că numai c-o zare
Din genele-ți lunge, din ochiul tău mare
Făcuși pe-al meu înger cu spaimă să zboare,
El, veghea mea sfântă, amicul fidel?
Ori poate!... O,-nchide lungi genele tale,
Să pot recunoaște trăsurile-ți pale,
Căci tu - tu ești el."
Mihai Eminescu,Atât de fragedă...,"Atât de fragedă, te-asameni
Cu floarea albă de cireș,
Și ca un înger dintre oameni
În calea vieții mele ieși.

Abia atingi covorul moale,
Mătasa sună sub picior,
Și de la creștet pân-în poale
Plutești ca visul de ușor.

Din încrețirea lungii rochii
Răsai ca marmura în loc -
S-atârnă sufletu-mi de ochii
Cei plini de lacrimi și noroc.

O, vis ferice de iubire,
Mireasă blândă din povești,
Nu mai zâmbi! A ta zâmbire
Mi-arată cât de dulce ești,

Cât poți cu-a farmecului noapte
Să-ntuneci ochii mei pe veci,
Cu-a gurii tale calde șoapte,
Cu-mbrățișări de brațe reci.

Deodată trece-o cugetare,
Un văl pe ochii tăi fierbinți:
E-ntunecoasa renunțare,
E umbra dulcilor dorinți.

Te duci, ș-am înțeles prea bine
Să nu mă țin de pasul tău,
Pierdută vecinic pentru mine,
Mireasa sufletului meu!

Că te-am zărit e a mea vină
Și vecinic n-o să mi-o mai iert,
Spăși-voi visul de lumină
Tinzându-mi dreapta în deșert.

Ș-o să-mi răsai ca o icoană
A pururi verginei Marii,
Pe fruntea ta purtând coroană -
Unde te duci? Când o să vii?"
Mihai Eminescu,"O, mamă...","O, mamă, dulce mamă, din negură de vremi
Pe freamătul de frunze la tine tu mă chemi;
Deasupra criptei negre a sfântului mormânt
Se scutură salcâmii de toamnă și de vânt,
Se bat încet din ramuri, îngână glasul tău...
Mereu se vor tot bate, tu vei dormi mereu.

Când voi muri, iubito, la creștet să nu-mi plângi;
Din teiul sfânt și dulce o ramură să frângi,
La capul meu cu grijă tu ramura s-o-ngropi,
Asupra ei să cadă a ochilor tăi stropi;
Simți-o-voi o dată umbrind mormântul meu...
Mereu va crește umbra-i, eu voi dormi mereu.

Iar dacă împreună va fi ca să murim,
Să nu ne ducă-n triste zidiri de țintirim,
Mormântul să ni-l sape la margine de râu,
Ne pună-n încăperea aceluiași sicriu;
De-a pururea aproape vei fi de sânul meu...
Mereu va plânge apa, noi vom dormi mereu."
Mihai Eminescu,Făt-frumos din tei,"- ""Blanca, află că din leagăn
Domnul este al tău mire,
Căci născută ești, copilă,
Din nevrednică iubire.

Mâni în schit la sfânta Ana
Vei găsi la cel din stele
Mângâierea vieții tale,
Mântuirea feței mele.""

- ""Nu voi, tată, să usuce
Al meu suflet tânăr, vesel:
Eu iubesc vânatul, jocul;
Traiul lumii alții lese-l.

Nu voi părul să mi-l taie,
Ce-mi ajunge la călcâie,
Să orbesc cetind pe carte
În fum vânăt de tămâie.""

- ""Știu mai bine ce-ți priește,
Las' de-a lumei orice gând,
Mâni în zori de zi pleca-vom
Cătră schitul vechi și sfânt.""

Ea aude - plânge. - Parcă
Îi venea să plece-n lume,
Dusă de pustie gânduri
Și de-un dor fără de nume.

Și plângând înfrână calul,
Calul ei cel alb ca neaua,
Îi netează mândra coamă
Și plângând îi pune șeaua.

S-avântă pe el și pleacă
Păru-n vânturi, capu-n piept,
Nu se uită înainte-i,
Nu privește îndărăpt.

Pe cărări pierdute-n vale
Merge-n codri făr' de capăt,
Când a serei raze roșii
Asfințind din ceruri scapăt.

Umbra-n codri ici și colo
Fulgerează de lumine...
Ea trecea prin frunza-n freamăt
Și prin murmur de albine;

În mijloc de codru-ajunse
Lângă teiul nalt și vechi,
Unde-isvorul cel în vrajă
Sună dulce în urechi.

De murmur duios de ape
Ea trezit-atunci tresare,
Vede-un tânăr, ce alături
Pe-un cal negru stă călare.

Cu ochi mari la ea se uită,
Plini de vis, duioși plutind,
Flori de tei în păru-i negru
Și la șold un corn de-argint.

Și-ncepu încet să sune,
Fermecat și dureros -
Inima-i creștea de dorul
Al străinului frumos.

Părul lui i-atinge părul
Și atunci c-obrazul roș
Ea apleacă gene lunge
Peste ochii cuvioși.

Iar pe buze-i trece-un zâmbet
Înecat, fermecător,
Care gur-abia-i deschide,
Cea uscată de amor.

Când cu totului răpită
Se-ndoi spre el din șele,
El înceată din cântare
Și-i grăi cu grai de jele,

Ș-o cuprinde de călare -
Ea se apără c-o mână,
Însă totuși lui se lasă,
Simte inima că-i plină.

Și pe umărul lui cade
Al ei cap cu fața-n sus;
Pe când caii pasc alături,
Ea-l privea cu suflet dus.

Numai murmurul cel dulce
Din izvorul fermecat
Asurzește melancolic
A lor suflet îmbătat.

Lun-atunci din codri iese,
Noaptea toată stă s-o vadă,
Zugrăvește umbre negre
Pe câmp alb ca de zăpadă.

Și mereu ea le lungește,
Și urcând pe cer le mută,
Dar ei trec, se pierd în codri
Cu viața lor pierdută.

La castel în poartă calul
Stă a doua zi în spume,
Dar frumoasa lui stăpână
A rămas pierdută-n lume."
Mihai Eminescu,Cu mâne zilele-ți adaogi...,"Cu mâne zilele-ți adaogi,
Cu ieri viața ta o scazi
Și ai cu toate astea-n față
De-a pururi ziua cea de azi.

Când unul trece, altul vine
În astă lume a-l urma,
Precum când soarele apune
El și răsare undeva.

Se pare cum că alte valuri
Cobor mereu pe-același vad,
Se pare cum că-i altă toamnă,
Ci-n veci aceleași frunze cad.

Naintea nopții noastre îmblă
Crăiasa dulcii dimineți;
Chiar moartea însăși e-o părere
Și un visternic de vieți.

Din orice clipă trecătoare
Ăst adevăr îl înțeleg,
Că sprijină vecia-ntreagă
Și-nvârte universu-ntreg.

De-aceea zboare anu-acesta
Și se cufunde în trecut,
Tu ai ș-acum comoara-ntreagă
Ce-n suflet pururi ai avut.

Cu mâne zilele-ți adaogi,
Cu ieri viața ta o scazi,
Având cu toate astea-n față
De-a purure ziua cea de azi.

Priveliștile sclipitoare,
Ce-n repezi șiruri se diștern,
Repaosă nestrămutate
Sub raza gândului etern."
Mihai Eminescu,Din valurile vremii...,"Din valurile vremii, iubita mea, răsai
Cu brațele de marmur, cu părul lung, bălai -
Și fața străvezie ca fața albei ceri -
Slăbită e de umbra duioaselor dureri!
Cu zâmbetul tău dulce tu mângâi ochii mei,
Femeie între stele și stea între femei
Și întorcându-ți fața spre umărul tău stâng,
În ochii fericirii mă uit pierdut și plâng.

Cum oare din noianul de neguri să te rump,
Să te ridic la pieptu-mi, iubite înger scump,
Și fața mea în lacrimi pe fața ta s-o plec,
Cu sărutări aprinse suflarea să ți-o-nec
Și mâna friguroasă s-o încălzesc la sân,
Aproape, mai aproape pe inima-mi s-o țin.

Dar vai, un chip aievea nu ești, astfel de treci
Și umbra ta se pierde în negurile reci,
De mă găsesc iar singur cu brațele în jos
În trista amintire a visului frumos...
Zadarnic după umbra ta dulce le întind:
Din valurile vremii nu pot să te cuprind."
Mihai Eminescu,Povestea codrului,"Împărat slăvit e codrul,
Neamuri mii îi cresc sub poale,
Toate înflorind din mila
Codrului, Măriei-Sale.

Lună, Soare și Luceferi
El le poartă-n a lui herb,
Împrejuru-i are dame
Și curteni din neamul Cerb.

Crainici, iepurii cei repezi
Purtători îi sunt de vești,
Filomele-i țin orchestrul
Și isvoare spun povești.

Peste flori, ce cresc în umbră,
Lângă ape pe potici,
Vezi bejănii de albine,
Armii grele de furnici...

Hai și noi la craiul, dragă,
Și să fim din nou copii,
Ca norocul și iubirea
Să ne pară jucării.

Mi-a părea cum că natura
Toată mintea ei și-a pus,
Decât orișice păpușă
Să te facă mai presus;

Amândoi vom merge-n lume
Rătăciți și singurei,
Ne-om culca lângă isvorul
Ce răsare sub un tei;

Adormi-vom, troieni-va
Teiul floarea-i peste noi,
Și prin somn auzi-vom bucium
De la stânele de oi.

Mai aproape, mai aproape
Noi ne-om strânge piept la piept...
O, auzi cum cheam-acuma
Craiul sfatu-i înțelept!

Peste albele izvoare
Luna bate printre ramuri,
Împrejuru-ne s-adună
Ale Curții mândre neamuri:

Caii mării, albi ca spuma,
Bouri nalți cu steme-n frunte,
Cerbi cu coarne rămuroase,
Ciute sprintene de munte -

Și pe teiul nostru-ntreabă:
Cine suntem, stau la sfaturi,
Iară gazda noastră zice,
Dându-și ramurile-n laturi:

- ""O, priviți-i cum visează
Visul codrului de fagi!
Amândoi ca-ntr-o poveste
Ei își sunt așa de dragi!"""
